model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_32_up,test_02501,7,monkey,0.94476664
vit_b_16_linear,translation_32_up,test_06938,1,bird,0.9626605
vit_b_16_linear,translation_32_up,test_00171,4,deer,0.91538006
vit_b_16_linear,translation_32_up,test_04215,3,cat,0.9344076
vit_b_16_linear,translation_32_up,test_05705,8,ship,0.88171756
vit_b_16_linear,translation_32_up,test_03458,4,deer,0.91865295
vit_b_16_linear,translation_32_up,test_01220,7,monkey,0.98730505
vit_b_16_linear,translation_32_up,test_00962,8,ship,0.9875885
vit_b_16_linear,translation_32_up,test_02950,5,dog,0.89942724
vit_b_16_linear,translation_32_up,test_02623,5,dog,0.852932
vit_b_16_linear,translation_32_up,test_04539,0,airplane,0.98844355
vit_b_16_linear,translation_32_up,test_01553,0,airplane,0.9878188
vit_b_16_linear,translation_32_up,test_04740,4,deer,0.8715163
vit_b_16_linear,translation_32_up,test_06844,0,airplane,0.99641097
vit_b_16_linear,translation_32_up,test_02668,7,monkey,0.94616675
vit_b_16_linear,translation_32_up,test_03153,7,monkey,0.94659466
vit_b_16_linear,translation_32_up,test_05135,4,deer,0.9059184
vit_b_16_linear,translation_32_up,test_02291,3,cat,0.9549141
vit_b_16_linear,translation_32_up,test_00116,1,bird,0.9736621
vit_b_16_linear,translation_32_up,test_07797,3,cat,0.9654701
vit_b_16_linear,translation_32_up,test_04609,3,cat,0.8896689
vit_b_16_linear,translation_32_up,test_00081,0,airplane,0.870439
vit_b_16_linear,translation_32_up,test_05580,6,horse,0.87120104
vit_b_16_linear,translation_32_up,test_03024,2,car,0.96712685
vit_b_16_linear,translation_32_up,test_02766,5,dog,0.8170617
vit_b_16_linear,translation_32_up,test_05000,8,ship,0.98098123
vit_b_16_linear,translation_32_up,test_02610,6,horse,0.93124574
vit_b_16_linear,translation_32_up,test_02024,0,airplane,0.9801307
vit_b_16_linear,translation_32_up,test_06097,4,deer,0.95342314
vit_b_16_linear,translation_32_up,test_00964,6,horse,0.78629756
vit_b_16_linear,translation_32_up,test_07634,0,airplane,0.9984013
vit_b_16_linear,translation_32_up,test_06434,8,ship,0.9603592
vit_b_16_linear,translation_32_up,test_05183,2,car,0.97021395
vit_b_16_linear,translation_32_up,test_06986,0,airplane,0.88659096
vit_b_16_linear,translation_32_up,test_00645,5,dog,0.9641238
vit_b_16_linear,translation_32_up,test_03347,0,airplane,0.97948825
vit_b_16_linear,translation_32_up,test_05677,2,car,0.9678591
vit_b_16_linear,translation_32_up,test_03412,8,ship,0.9904504
vit_b_16_linear,translation_32_up,test_03937,1,bird,0.8263581
vit_b_16_linear,translation_32_up,test_00873,6,horse,0.963106
vit_b_16_linear,translation_32_up,test_02167,9,truck,0.95907414
vit_b_16_linear,translation_32_up,test_06490,3,cat,0.9429917
vit_b_16_linear,translation_32_up,test_00738,3,cat,0.897122
vit_b_16_linear,translation_32_up,test_06616,2,car,0.89735746
vit_b_16_linear,translation_32_up,test_04093,6,horse,0.9405209
vit_b_16_linear,translation_32_up,test_05788,9,truck,0.9742734
vit_b_16_linear,translation_32_up,test_07818,8,ship,0.9857544
vit_b_16_linear,translation_32_up,test_00304,1,bird,0.822345
vit_b_16_linear,translation_32_up,test_02082,2,car,0.9191471
vit_b_16_linear,translation_32_up,test_02746,7,monkey,0.9468486
vit_b_16_linear,translation_32_up,test_07944,4,deer,0.9906143
vit_b_16_linear,translation_32_up,test_06689,8,ship,0.82533395
vit_b_16_linear,translation_32_up,test_02414,9,truck,0.9107757
vit_b_16_linear,translation_32_up,test_03779,6,horse,0.85874856
vit_b_16_linear,translation_32_up,test_02095,1,bird,0.949504
vit_b_16_linear,translation_32_up,test_07262,0,airplane,0.9909393
vit_b_16_linear,translation_32_up,test_05694,8,ship,0.9888843
vit_b_16_linear,translation_32_up,test_07413,5,dog,0.92401624
vit_b_16_linear,translation_32_up,test_06805,1,bird,0.9149436
vit_b_16_linear,translation_32_up,test_03446,7,monkey,0.88117963
vit_b_16_linear,translation_32_up,test_02807,5,dog,0.79855704
vit_b_16_linear,translation_32_up,test_07940,4,deer,0.9657481
vit_b_16_linear,translation_32_up,test_04172,7,monkey,0.9714147
vit_b_16_linear,translation_32_up,test_07744,3,cat,0.8017639
vit_b_16_linear,translation_32_up,test_01586,2,car,0.8236971
vit_b_16_linear,translation_32_up,test_07999,8,ship,0.98624974
vit_b_16_linear,translation_32_up,test_06349,1,bird,0.9025829
vit_b_16_linear,translation_32_up,test_06594,1,bird,0.9618701
vit_b_16_linear,translation_32_up,test_02109,8,ship,0.9067347
vit_b_16_linear,translation_32_up,test_03079,1,bird,0.93904036
vit_b_16_linear,translation_32_up,test_02070,1,bird,0.9304718
vit_b_16_linear,translation_32_up,test_00319,5,dog,0.9491363
vit_b_16_linear,translation_32_up,test_02888,0,airplane,0.98015213
vit_b_16_linear,translation_32_up,test_06224,5,dog,0.9814221
vit_b_16_linear,translation_32_up,test_03353,5,dog,0.9545426
vit_b_16_linear,translation_32_up,test_06244,2,car,0.8898965
vit_b_16_linear,translation_32_up,test_04704,7,monkey,0.9126879
vit_b_16_linear,translation_32_up,test_02427,5,dog,0.9667918
vit_b_16_linear,translation_32_up,test_07995,9,truck,0.98674726
vit_b_16_linear,translation_32_up,test_01124,4,deer,0.985356
vit_b_16_linear,translation_32_up,test_06733,1,bird,0.9857325
vit_b_16_linear,translation_32_up,test_02062,9,truck,0.99095446
vit_b_16_linear,translation_32_up,test_00805,9,truck,0.9252156
vit_b_16_linear,translation_32_up,test_02028,3,cat,0.8957509
vit_b_16_linear,translation_32_up,test_02392,2,car,0.9398045
vit_b_16_linear,translation_32_up,test_03292,6,horse,0.8530164
vit_b_16_linear,translation_32_up,test_01440,7,monkey,0.9687679
vit_b_16_linear,translation_32_up,test_01115,1,bird,0.7087139
vit_b_16_linear,translation_32_up,test_04242,8,ship,0.9606559
vit_b_16_linear,translation_32_up,test_02230,8,ship,0.96662325
vit_b_16_linear,translation_32_up,test_03163,2,car,0.9720039
vit_b_16_linear,translation_32_up,test_00545,6,horse,0.90002346
vit_b_16_linear,translation_32_up,test_03863,5,dog,0.98658425
vit_b_16_linear,translation_32_up,test_04748,7,monkey,0.9715061
vit_b_16_linear,translation_32_up,test_02399,4,deer,0.98682564
vit_b_16_linear,translation_32_up,test_04341,6,horse,0.9582937
vit_b_16_linear,translation_32_up,test_03078,4,deer,0.9590655
vit_b_16_linear,translation_32_up,test_03763,4,deer,0.9830092
vit_b_16_linear,translation_32_up,test_02958,6,horse,0.9515769
vit_b_16_linear,translation_32_up,test_06381,6,horse,0.9657119
vit_b_16_linear,translation_32_up,test_01640,8,ship,0.80125135
vit_b_16_linear,translation_32_up,test_01783,8,ship,0.97120214
vit_b_16_linear,translation_32_up,test_03914,3,cat,0.96212
vit_b_16_linear,translation_32_up,test_01534,6,horse,0.8865193
vit_b_16_linear,translation_32_up,test_00685,5,dog,0.97746533
vit_b_16_linear,translation_32_up,test_04617,0,airplane,0.9978793
vit_b_16_linear,translation_32_up,test_05508,9,truck,0.9635555
vit_b_16_linear,translation_32_up,test_01022,9,truck,0.9802296
vit_b_16_linear,translation_32_up,test_01230,1,bird,0.95816994
vit_b_16_linear,translation_32_up,test_07475,4,deer,0.90116656
vit_b_16_linear,translation_32_up,test_05756,2,car,0.9908272
vit_b_16_linear,translation_32_up,test_03122,4,deer,0.9528522
vit_b_16_linear,translation_32_up,test_07202,1,bird,0.96604353
vit_b_16_linear,translation_32_up,test_04723,9,truck,0.9777099
vit_b_16_linear,translation_32_up,test_01552,5,dog,0.96892875
vit_b_16_linear,translation_32_up,test_00603,9,truck,0.9753283
vit_b_16_linear,translation_32_up,test_02861,3,cat,0.9016053
vit_b_16_linear,translation_32_up,test_06426,2,car,0.97748804
vit_b_16_linear,translation_32_up,test_07864,4,deer,0.988353
vit_b_16_linear,translation_32_up,test_05729,6,horse,0.9226075
vit_b_16_linear,translation_32_up,test_07474,5,dog,0.97529364
vit_b_16_linear,translation_32_up,test_04298,1,bird,0.9779567
vit_b_16_linear,translation_32_up,test_01175,0,airplane,0.99695283
vit_b_16_linear,translation_32_up,test_03454,2,car,0.9496365
vit_b_16_linear,translation_32_up,test_02754,3,cat,0.9718046
vit_b_16_linear,translation_32_up,test_00855,4,deer,0.8774275
vit_b_16_linear,translation_32_up,test_02854,7,monkey,0.9657786
vit_b_16_linear,translation_32_up,test_05092,1,bird,0.93266916
vit_b_16_linear,translation_32_up,test_05590,9,truck,0.9478519
vit_b_16_linear,translation_32_up,test_04463,3,cat,0.939283
vit_b_16_linear,translation_32_up,test_05318,2,car,0.8421767
vit_b_16_linear,translation_32_up,test_03515,6,horse,0.9809481
vit_b_16_linear,translation_32_up,test_04642,4,deer,0.94007367
vit_b_16_linear,translation_32_up,test_00852,9,truck,0.97360194
vit_b_16_linear,translation_32_up,test_01247,8,ship,0.97947687
vit_b_16_linear,translation_32_up,test_07084,2,car,0.93291557
vit_b_16_linear,translation_32_up,test_05301,9,truck,0.93855846
vit_b_16_linear,translation_32_up,test_05082,6,horse,0.99349153
vit_b_16_linear,translation_32_up,test_05077,4,deer,0.9907967
vit_b_16_linear,translation_32_up,test_01563,3,cat,0.8732097
vit_b_16_linear,translation_32_up,test_00029,7,monkey,0.81043124
vit_b_16_linear,translation_32_up,test_03867,7,monkey,0.9588304
vit_b_16_linear,translation_32_up,test_04620,6,horse,0.8170512
vit_b_16_linear,translation_32_up,test_04065,2,car,0.89569086
vit_b_16_linear,translation_32_up,test_01095,5,dog,0.97511804
vit_b_16_linear,translation_32_up,test_04229,3,cat,0.9753803
vit_b_16_linear,translation_32_up,test_03562,3,cat,0.9802104
vit_b_16_linear,translation_32_up,test_02342,8,ship,0.97974074
vit_b_16_linear,translation_32_up,test_01667,6,horse,0.9627438
vit_b_16_linear,translation_32_up,test_07033,1,bird,0.98328733
vit_b_16_linear,translation_32_up,test_01771,7,monkey,0.9024543
vit_b_16_linear,translation_32_up,test_03157,8,ship,0.9238728
vit_b_16_linear,translation_32_up,test_03851,3,cat,0.89657485
vit_b_16_linear,translation_32_up,test_01287,7,monkey,0.96174747
vit_b_16_linear,translation_32_up,test_07320,0,airplane,0.96690595
vit_b_16_linear,translation_32_up,test_07600,6,horse,0.95139647
vit_b_16_linear,translation_32_up,test_03852,5,dog,0.97861916
vit_b_16_linear,translation_32_up,test_00269,7,monkey,0.9499592
vit_b_16_linear,translation_32_up,test_01703,7,monkey,0.87707424
vit_b_16_linear,translation_32_up,test_07776,5,dog,0.96924627
vit_b_16_linear,translation_32_up,test_03891,4,deer,0.9283423
vit_b_16_linear,translation_32_up,test_07009,0,airplane,0.935406
vit_b_16_linear,translation_32_up,test_04893,0,airplane,0.99602103
vit_b_16_linear,translation_32_up,test_02351,9,truck,0.8972953
vit_b_16_linear,translation_32_up,test_03550,1,bird,0.85775614
vit_b_16_linear,translation_32_up,test_05719,7,monkey,0.9861867
vit_b_16_linear,translation_32_up,test_01884,7,monkey,0.6488821
vit_b_16_linear,translation_32_up,test_02898,4,deer,0.96241117
vit_b_16_linear,translation_32_up,test_04640,1,bird,0.85039544
vit_b_16_linear,translation_32_up,test_07610,4,deer,0.9600459
vit_b_16_linear,translation_32_up,test_01833,8,ship,0.9883419
vit_b_16_linear,translation_32_up,test_06455,0,airplane,0.9819331
vit_b_16_linear,translation_32_up,test_03893,9,truck,0.9785164
vit_b_16_linear,translation_32_up,test_04731,6,horse,0.9449213
vit_b_16_linear,translation_32_up,test_00929,6,horse,0.94026953
vit_b_16_linear,translation_32_up,test_03962,6,horse,0.95054734
vit_b_16_linear,translation_32_up,test_03778,3,cat,0.84304786
vit_b_16_linear,translation_32_up,test_01429,4,deer,0.9116595
vit_b_16_linear,translation_32_up,test_00049,2,car,0.95806825
vit_b_16_linear,translation_32_up,test_00276,9,truck,0.9568094
vit_b_16_linear,translation_32_up,test_06076,1,bird,0.9254789
vit_b_16_linear,translation_32_up,test_01389,0,airplane,0.9802972
vit_b_16_linear,translation_32_up,test_03362,2,car,0.9737103
vit_b_16_linear,translation_32_up,test_00317,2,car,0.9729121
vit_b_16_linear,translation_32_up,test_04675,0,airplane,0.9699797
vit_b_16_linear,translation_32_up,test_05924,5,dog,0.9660856
vit_b_16_linear,translation_32_up,test_00198,1,bird,0.9723559
vit_b_16_linear,translation_32_up,test_07779,6,horse,0.94286084
vit_b_16_linear,translation_32_up,test_04054,4,deer,0.9740042
vit_b_16_linear,translation_32_up,test_05556,4,deer,0.886589
vit_b_16_linear,translation_32_up,test_02687,1,bird,0.9570796
vit_b_16_linear,translation_32_up,test_01202,2,car,0.9389018
vit_b_16_linear,translation_32_up,test_00097,5,dog,0.9796568
vit_b_16_linear,translation_32_up,test_06033,4,deer,0.9017462
vit_b_16_linear,translation_32_up,test_01711,7,monkey,0.9582154
vit_b_16_linear,translation_32_up,test_01430,9,truck,0.9373731
vit_b_16_linear,translation_32_up,test_00739,8,ship,0.9854972
vit_b_16_linear,translation_32_up,test_03491,1,bird,0.8730389
vit_b_16_linear,translation_32_up,test_01568,1,bird,0.9189625
vit_b_16_linear,translation_32_up,test_01211,4,deer,0.90657115
vit_b_16_linear,translation_32_up,test_04913,2,car,0.97516525
vit_b_16_linear,translation_32_up,test_02502,2,car,0.9668557
vit_b_16_linear,translation_32_up,test_02539,3,cat,0.9138714
vit_b_16_linear,translation_32_up,test_00979,3,cat,0.8591411
vit_b_16_linear,translation_32_up,test_06354,2,car,0.86004865
vit_b_16_linear,translation_32_up,test_04735,2,car,0.9868847
vit_b_16_linear,translation_32_up,test_05912,0,airplane,0.9574779
vit_b_16_linear,translation_32_up,test_03844,6,horse,0.9778261
vit_b_16_linear,translation_32_up,test_01263,3,cat,0.8716155
vit_b_16_linear,translation_32_up,test_03404,7,monkey,0.9825217
vit_b_16_linear,translation_32_up,test_03905,8,ship,0.9710969
vit_b_16_linear,translation_32_up,test_01596,0,airplane,0.98775417
vit_b_16_linear,translation_32_up,test_03083,0,airplane,0.98139995
vit_b_16_linear,translation_32_up,test_02003,6,horse,0.9642534
vit_b_16_linear,translation_32_up,test_05030,2,car,0.9802173
vit_b_16_linear,translation_32_up,test_00095,1,bird,0.8892337
vit_b_16_linear,translation_32_up,test_02757,4,deer,0.92721164
vit_b_16_linear,translation_32_up,test_03413,1,bird,0.864527
vit_b_16_linear,translation_32_up,test_05488,1,bird,0.98098826
vit_b_16_linear,translation_32_up,test_04827,6,horse,0.9665885
vit_b_16_linear,translation_32_up,test_01877,5,dog,0.9784073
vit_b_16_linear,translation_32_up,test_02157,1,bird,0.8743575
vit_b_16_linear,translation_32_up,test_04821,3,cat,0.944422
vit_b_16_linear,translation_32_up,test_04953,5,dog,0.9352923
vit_b_16_linear,translation_32_up,test_05525,8,ship,0.9348228
vit_b_16_linear,translation_32_up,test_05381,5,dog,0.8227014
vit_b_16_linear,translation_32_up,test_00672,3,cat,0.96601045
vit_b_16_linear,translation_32_up,test_00323,7,monkey,0.97497493
vit_b_16_linear,translation_32_up,test_05436,7,monkey,0.9717516
vit_b_16_linear,translation_32_up,test_05450,7,monkey,0.98151064
vit_b_16_linear,translation_32_up,test_06358,5,dog,0.9803557
vit_b_16_linear,translation_32_up,test_00372,3,cat,0.91765225
vit_b_16_linear,translation_32_up,test_00378,5,dog,0.981901
vit_b_16_linear,translation_32_up,test_07706,5,dog,0.92368543
vit_b_16_linear,translation_32_up,test_02178,1,bird,0.86694986
vit_b_16_linear,translation_32_up,test_05237,2,car,0.9408848
vit_b_16_linear,translation_32_up,test_05478,0,airplane,0.96798825
vit_b_16_linear,translation_32_up,test_05452,9,truck,0.8905697
vit_b_16_linear,translation_32_up,test_05623,4,deer,0.9530578
vit_b_16_linear,translation_32_up,test_06772,7,monkey,0.9657382
vit_b_16_linear,translation_32_up,test_01111,4,deer,0.994419
vit_b_16_linear,translation_32_up,test_05528,3,cat,0.9405346
vit_b_16_linear,translation_32_up,test_03777,6,horse,0.9870906
vit_b_16_linear,translation_32_up,test_02458,5,dog,0.8659613
vit_b_16_linear,translation_32_up,test_04921,2,car,0.97020704
vit_b_16_linear,translation_32_up,test_03015,8,ship,0.98241544
vit_b_16_linear,translation_32_up,test_07476,8,ship,0.89586073
vit_b_16_linear,translation_32_up,test_01520,2,car,0.93566275
vit_b_16_linear,translation_32_up,test_06713,6,horse,0.94087285
vit_b_16_linear,translation_32_up,test_01852,1,bird,0.85183036
vit_b_16_linear,translation_32_up,test_02268,5,dog,0.95029527
vit_b_16_linear,translation_32_up,test_00151,8,ship,0.97056043
vit_b_16_linear,translation_32_up,test_00890,6,horse,0.9516709
vit_b_16_linear,translation_32_up,test_00825,1,bird,0.98415214
vit_b_16_linear,translation_32_up,test_02536,3,cat,0.9746742
vit_b_16_linear,translation_32_up,test_00470,2,car,0.9834422
vit_b_16_linear,translation_32_up,test_05256,1,bird,0.91198206
vit_b_16_linear,translation_32_up,test_02011,9,truck,0.98269343
vit_b_16_linear,translation_32_up,test_07150,0,airplane,0.997645
vit_b_16_linear,translation_32_up,test_00449,6,horse,0.9015181
vit_b_16_linear,translation_32_up,test_02704,4,deer,0.8838404
vit_b_16_linear,translation_32_up,test_03437,0,airplane,0.9592143
vit_b_16_linear,translation_32_up,test_03375,3,cat,0.9191863
vit_b_16_linear,translation_32_up,test_04552,8,ship,0.9775001
vit_b_16_linear,translation_32_up,test_00920,6,horse,0.9418068
vit_b_16_linear,translation_32_up,test_02242,0,airplane,0.9663606
vit_b_16_linear,translation_32_up,test_02745,8,ship,0.98785204
vit_b_16_linear,translation_32_up,test_01032,7,monkey,0.9753742
vit_b_16_linear,translation_32_up,test_00365,3,cat,0.9694011
vit_b_16_linear,translation_32_up,test_04850,5,dog,0.97048616
vit_b_16_linear,translation_32_up,test_04819,0,airplane,0.9938266
vit_b_16_linear,translation_32_up,test_07338,6,horse,0.9599363
vit_b_16_linear,translation_32_up,test_07372,0,airplane,0.97483826
vit_b_16_linear,translation_32_up,test_01090,1,bird,0.9801949
vit_b_16_linear,translation_32_up,test_05062,4,deer,0.919671
vit_b_16_linear,translation_32_up,test_00981,2,car,0.9678329
vit_b_16_linear,translation_32_up,test_05857,6,horse,0.9579543
vit_b_16_linear,translation_32_up,test_01986,1,bird,0.97871035
vit_b_16_linear,translation_32_up,test_05560,1,bird,0.9875019
vit_b_16_linear,translation_32_up,test_01814,2,car,0.99366724
vit_b_16_linear,translation_32_up,test_00194,8,ship,0.93688977
vit_b_16_linear,translation_32_up,test_01993,1,bird,0.9611006
vit_b_16_linear,translation_32_up,test_05333,2,car,0.9683728
vit_b_16_linear,translation_32_up,test_04311,8,ship,0.9700943
vit_b_16_linear,translation_32_up,test_07425,2,car,0.9889803
vit_b_16_linear,translation_32_up,test_03889,5,dog,0.96991074
vit_b_16_linear,translation_32_up,test_04308,7,monkey,0.9303568
vit_b_16_linear,translation_32_up,test_01960,4,deer,0.9907218
vit_b_16_linear,translation_32_up,test_04399,0,airplane,0.9160048
vit_b_16_linear,translation_32_up,test_03191,6,horse,0.9036604
vit_b_16_linear,translation_32_up,test_01626,5,dog,0.9412994
vit_b_16_linear,translation_32_up,test_00176,3,cat,0.9318985
vit_b_16_linear,translation_32_up,test_07726,6,horse,0.895454
vit_b_16_linear,translation_32_up,test_02334,5,dog,0.9280653
vit_b_16_linear,translation_32_up,test_01648,0,airplane,0.95208675
vit_b_16_linear,translation_32_up,test_06084,7,monkey,0.99337465
vit_b_16_linear,translation_32_up,test_03455,0,airplane,0.9774375
vit_b_16_linear,translation_32_up,test_01468,9,truck,0.9711937
vit_b_16_linear,translation_32_up,test_01296,7,monkey,0.8434659
vit_b_16_linear,translation_32_up,test_05213,4,deer,0.9891814
vit_b_16_linear,translation_32_up,test_07047,9,truck,0.9582912
vit_b_16_linear,translation_32_up,test_05360,9,truck,0.98358345
vit_b_16_linear,translation_32_up,test_05824,2,car,0.881288
vit_b_16_linear,translation_32_up,test_07460,8,ship,0.885254
vit_b_16_linear,translation_32_up,test_04791,7,monkey,0.95135504
vit_b_16_linear,translation_32_up,test_06692,2,car,0.9309115
vit_b_16_linear,translation_32_up,test_06931,9,truck,0.9238714
vit_b_16_linear,translation_32_up,test_00667,8,ship,0.9646441
vit_b_16_linear,translation_32_up,test_07781,6,horse,0.9555732
vit_b_16_linear,translation_32_up,test_07793,3,cat,0.84886223
vit_b_16_linear,translation_32_up,test_01411,9,truck,0.98600876
vit_b_16_linear,translation_32_up,test_01473,7,monkey,0.9837942
vit_b_16_linear,translation_32_up,test_07130,5,dog,0.9952698
vit_b_16_linear,translation_32_up,test_01956,7,monkey,0.81438994
vit_b_16_linear,translation_32_up,test_06716,5,dog,0.9348471
vit_b_16_linear,translation_32_up,test_04106,5,dog,0.9454713
vit_b_16_linear,translation_32_up,test_03494,6,horse,0.8489919
vit_b_16_linear,translation_32_up,test_00691,4,deer,0.99374527
vit_b_16_linear,translation_32_up,test_05220,1,bird,0.8166096
vit_b_16_linear,translation_32_up,test_04908,3,cat,0.97304577
vit_b_16_linear,translation_32_up,test_07029,1,bird,0.9747758
vit_b_16_linear,translation_32_up,test_04130,0,airplane,0.9696176
vit_b_16_linear,translation_32_up,test_07938,9,truck,0.9552929
vit_b_16_linear,translation_32_up,test_05101,5,dog,0.87395823
vit_b_16_linear,translation_32_up,test_01515,9,truck,0.97654974
vit_b_16_linear,translation_32_up,test_03287,4,deer,0.9303846
vit_b_16_linear,translation_32_up,test_00716,8,ship,0.9944759
vit_b_16_linear,translation_32_up,test_04236,7,monkey,0.98697007
vit_b_16_linear,translation_32_up,test_05408,6,horse,0.9528882
vit_b_16_linear,translation_32_up,test_05496,5,dog,0.973766
vit_b_16_linear,translation_32_up,test_03365,4,deer,0.9068451
vit_b_16_linear,translation_32_up,test_04323,3,cat,0.8198866
vit_b_16_linear,translation_32_up,test_05467,4,deer,0.95665264
vit_b_16_linear,translation_32_up,test_01644,5,dog,0.9716016
vit_b_16_linear,translation_32_up,test_03948,8,ship,0.945006
vit_b_16_linear,translation_32_up,test_06726,7,monkey,0.9503662
vit_b_16_linear,translation_32_up,test_05395,2,car,0.8655486
vit_b_16_linear,translation_32_up,test_01579,7,monkey,0.95778346
vit_b_16_linear,translation_32_up,test_05918,0,airplane,0.973478
vit_b_16_linear,translation_32_up,test_07041,5,dog,0.91760254
vit_b_16_linear,translation_32_up,test_00506,4,deer,0.9189031
vit_b_16_linear,translation_32_up,test_04011,6,horse,0.90958226
vit_b_16_linear,translation_32_up,test_05981,9,truck,0.9420438
vit_b_16_linear,translation_32_up,test_00409,2,car,0.9850555
vit_b_16_linear,translation_32_up,test_06954,1,bird,0.84582835
vit_b_16_linear,translation_32_up,test_07555,6,horse,0.95280933
vit_b_16_linear,translation_32_up,test_03965,0,airplane,0.99677175
vit_b_16_linear,translation_32_up,test_07266,9,truck,0.84856355
vit_b_16_linear,translation_32_up,test_04785,0,airplane,0.9703578
vit_b_16_linear,translation_32_up,test_06028,2,car,0.88539255
vit_b_16_linear,translation_32_up,test_06503,2,car,0.85501814
vit_b_16_linear,translation_32_up,test_06414,5,dog,0.8624408
vit_b_16_linear,translation_32_up,test_05382,6,horse,0.93225646
vit_b_16_linear,translation_32_up,test_06836,1,bird,0.9906963
vit_b_16_linear,translation_32_up,test_06508,4,deer,0.9599977
vit_b_16_linear,translation_32_up,test_03994,4,deer,0.9414658
vit_b_16_linear,translation_32_up,test_03942,9,truck,0.9392816
vit_b_16_linear,translation_32_up,test_03542,7,monkey,0.9753584
vit_b_16_linear,translation_32_up,test_06952,3,cat,0.9925872
vit_b_16_linear,translation_32_up,test_04290,5,dog,0.90225255
vit_b_16_linear,translation_32_up,test_07446,8,ship,0.9848311
vit_b_16_linear,translation_32_up,test_06169,1,bird,0.9491215
vit_b_16_linear,translation_32_up,test_01109,1,bird,0.98269546
vit_b_16_linear,translation_32_up,test_03179,4,deer,0.9716691
vit_b_16_linear,translation_32_up,test_07835,7,monkey,0.9427037
vit_b_16_linear,translation_32_up,test_07390,1,bird,0.97087497
vit_b_16_linear,translation_32_up,test_00568,5,dog,0.9536612
vit_b_16_linear,translation_32_up,test_04629,4,deer,0.9366759
vit_b_16_linear,translation_32_up,test_07138,8,ship,0.9416698
vit_b_16_linear,translation_32_up,test_05284,9,truck,0.8916369
vit_b_16_linear,translation_32_up,test_00003,0,airplane,0.9810041
vit_b_16_linear,translation_32_up,test_02690,1,bird,0.91340834
vit_b_16_linear,translation_32_up,test_05858,6,horse,0.94095564
vit_b_16_linear,translation_32_up,test_01266,4,deer,0.9321073
vit_b_16_linear,translation_32_up,test_03034,4,deer,0.9783789
vit_b_16_linear,translation_32_up,test_02655,9,truck,0.98956764
vit_b_16_linear,translation_32_up,test_06190,7,monkey,0.71380574
