model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_16_left,test_01202,2,car,0.9767951
vit_b_16_linear,translation_16_left,test_00097,5,dog,0.95886624
vit_b_16_linear,translation_16_left,test_06033,4,deer,0.97731715
vit_b_16_linear,translation_16_left,test_01711,7,monkey,0.9932345
vit_b_16_linear,translation_16_left,test_01430,9,truck,0.9901353
vit_b_16_linear,translation_16_left,test_00739,8,ship,0.9930367
vit_b_16_linear,translation_16_left,test_03491,1,bird,0.9763759
vit_b_16_linear,translation_16_left,test_01568,1,bird,0.9466063
vit_b_16_linear,translation_16_left,test_01211,4,deer,0.9886608
vit_b_16_linear,translation_16_left,test_04913,2,car,0.9821403
vit_b_16_linear,translation_16_left,test_02502,2,car,0.98463213
vit_b_16_linear,translation_16_left,test_02539,3,cat,0.9644412
vit_b_16_linear,translation_16_left,test_00979,3,cat,0.98799706
vit_b_16_linear,translation_16_left,test_06354,2,car,0.95272243
vit_b_16_linear,translation_16_left,test_04735,2,car,0.98421025
vit_b_16_linear,translation_16_left,test_05912,0,airplane,0.9703244
vit_b_16_linear,translation_16_left,test_03844,6,horse,0.97817117
vit_b_16_linear,translation_16_left,test_01263,3,cat,0.99437106
vit_b_16_linear,translation_16_left,test_03404,7,monkey,0.9973491
vit_b_16_linear,translation_16_left,test_03905,8,ship,0.99280083
vit_b_16_linear,translation_16_left,test_01596,0,airplane,0.99041605
vit_b_16_linear,translation_16_left,test_03083,0,airplane,0.9941762
vit_b_16_linear,translation_16_left,test_02003,6,horse,0.99348706
vit_b_16_linear,translation_16_left,test_05030,2,car,0.97535884
vit_b_16_linear,translation_16_left,test_00095,1,bird,0.994146
vit_b_16_linear,translation_16_left,test_02757,4,deer,0.9721738
vit_b_16_linear,translation_16_left,test_03413,1,bird,0.99801964
vit_b_16_linear,translation_16_left,test_05488,1,bird,0.993132
vit_b_16_linear,translation_16_left,test_04827,6,horse,0.98896694
vit_b_16_linear,translation_16_left,test_01877,5,dog,0.98693055
vit_b_16_linear,translation_16_left,test_02157,1,bird,0.97608376
vit_b_16_linear,translation_16_left,test_04821,3,cat,0.9961154
vit_b_16_linear,translation_16_left,test_04953,5,dog,0.9757268
vit_b_16_linear,translation_16_left,test_05525,8,ship,0.96914697
vit_b_16_linear,translation_16_left,test_05381,5,dog,0.9773639
vit_b_16_linear,translation_16_left,test_00672,3,cat,0.96002376
vit_b_16_linear,translation_16_left,test_00323,7,monkey,0.9966121
vit_b_16_linear,translation_16_left,test_05436,7,monkey,0.99866116
vit_b_16_linear,translation_16_left,test_05450,7,monkey,0.99627805
vit_b_16_linear,translation_16_left,test_06358,5,dog,0.978706
vit_b_16_linear,translation_16_left,test_00372,3,cat,0.9529734
vit_b_16_linear,translation_16_left,test_00378,5,dog,0.9847718
vit_b_16_linear,translation_16_left,test_07706,5,dog,0.96605146
vit_b_16_linear,translation_16_left,test_02178,1,bird,0.95981544
vit_b_16_linear,translation_16_left,test_05237,2,car,0.95569205
vit_b_16_linear,translation_16_left,test_05478,0,airplane,0.9886566
vit_b_16_linear,translation_16_left,test_05452,9,truck,0.9700822
vit_b_16_linear,translation_16_left,test_05623,4,deer,0.9802861
vit_b_16_linear,translation_16_left,test_06772,7,monkey,0.95585877
vit_b_16_linear,translation_16_left,test_01111,4,deer,0.9889517
vit_b_16_linear,translation_16_left,test_05528,3,cat,0.9344469
vit_b_16_linear,translation_16_left,test_03777,6,horse,0.9709913
vit_b_16_linear,translation_16_left,test_02458,5,dog,0.9907347
vit_b_16_linear,translation_16_left,test_04921,2,car,0.967707
vit_b_16_linear,translation_16_left,test_03015,8,ship,0.9869342
vit_b_16_linear,translation_16_left,test_07476,8,ship,0.98800486
vit_b_16_linear,translation_16_left,test_01520,2,car,0.99223673
vit_b_16_linear,translation_16_left,test_06713,6,horse,0.9819257
vit_b_16_linear,translation_16_left,test_01852,1,bird,0.9994265
vit_b_16_linear,translation_16_left,test_02268,5,dog,0.9836421
vit_b_16_linear,translation_16_left,test_00151,8,ship,0.971733
vit_b_16_linear,translation_16_left,test_00890,6,horse,0.96660423
vit_b_16_linear,translation_16_left,test_00825,1,bird,0.999547
vit_b_16_linear,translation_16_left,test_02536,3,cat,0.9889596
vit_b_16_linear,translation_16_left,test_00470,2,car,0.98965394
vit_b_16_linear,translation_16_left,test_05256,1,bird,0.9009813
vit_b_16_linear,translation_16_left,test_02011,9,truck,0.9854932
vit_b_16_linear,translation_16_left,test_07150,0,airplane,0.987833
vit_b_16_linear,translation_16_left,test_00449,6,horse,0.98858345
vit_b_16_linear,translation_16_left,test_02704,4,deer,0.9961615
vit_b_16_linear,translation_16_left,test_03437,0,airplane,0.97483706
vit_b_16_linear,translation_16_left,test_03375,3,cat,0.9980823
vit_b_16_linear,translation_16_left,test_04552,8,ship,0.96485233
vit_b_16_linear,translation_16_left,test_00920,6,horse,0.9656438
vit_b_16_linear,translation_16_left,test_02242,0,airplane,0.98107576
vit_b_16_linear,translation_16_left,test_02745,8,ship,0.96447
vit_b_16_linear,translation_16_left,test_01032,7,monkey,0.9963486
vit_b_16_linear,translation_16_left,test_00365,3,cat,0.9412754
vit_b_16_linear,translation_16_left,test_04850,5,dog,0.9781437
vit_b_16_linear,translation_16_left,test_04819,0,airplane,0.98744947
vit_b_16_linear,translation_16_left,test_07338,6,horse,0.98081464
vit_b_16_linear,translation_16_left,test_07372,0,airplane,0.98351496
vit_b_16_linear,translation_16_left,test_01090,1,bird,0.9959028
vit_b_16_linear,translation_16_left,test_05062,4,deer,0.97195756
vit_b_16_linear,translation_16_left,test_00981,2,car,0.9798441
vit_b_16_linear,translation_16_left,test_05857,6,horse,0.9734726
vit_b_16_linear,translation_16_left,test_01986,1,bird,0.9986333
vit_b_16_linear,translation_16_left,test_05560,1,bird,0.9807875
vit_b_16_linear,translation_16_left,test_01814,2,car,0.9909353
vit_b_16_linear,translation_16_left,test_00194,8,ship,0.9869498
vit_b_16_linear,translation_16_left,test_01993,1,bird,0.9852506
vit_b_16_linear,translation_16_left,test_05333,2,car,0.96490026
vit_b_16_linear,translation_16_left,test_04311,8,ship,0.9873253
vit_b_16_linear,translation_16_left,test_07425,2,car,0.96807593
vit_b_16_linear,translation_16_left,test_03889,5,dog,0.9820007
vit_b_16_linear,translation_16_left,test_04308,7,monkey,0.9387911
vit_b_16_linear,translation_16_left,test_01960,4,deer,0.90249604
vit_b_16_linear,translation_16_left,test_04399,0,airplane,0.960995
vit_b_16_linear,translation_16_left,test_03191,6,horse,0.9729521
vit_b_16_linear,translation_16_left,test_01626,5,dog,0.99078083
vit_b_16_linear,translation_16_left,test_00176,3,cat,0.9820756
vit_b_16_linear,translation_16_left,test_07726,6,horse,0.962721
vit_b_16_linear,translation_16_left,test_02334,5,dog,0.9980921
vit_b_16_linear,translation_16_left,test_01648,0,airplane,0.9828818
vit_b_16_linear,translation_16_left,test_06084,7,monkey,0.99601245
vit_b_16_linear,translation_16_left,test_03455,0,airplane,0.9936745
vit_b_16_linear,translation_16_left,test_01468,9,truck,0.9742112
vit_b_16_linear,translation_16_left,test_01296,7,monkey,0.99047446
vit_b_16_linear,translation_16_left,test_05213,4,deer,0.9748041
vit_b_16_linear,translation_16_left,test_07047,9,truck,0.9949584
vit_b_16_linear,translation_16_left,test_05360,9,truck,0.98811126
vit_b_16_linear,translation_16_left,test_05824,2,car,0.90316045
vit_b_16_linear,translation_16_left,test_07460,8,ship,0.9718504
vit_b_16_linear,translation_16_left,test_04791,7,monkey,0.9910813
vit_b_16_linear,translation_16_left,test_06692,2,car,0.984787
vit_b_16_linear,translation_16_left,test_06931,9,truck,0.96672714
vit_b_16_linear,translation_16_left,test_00667,8,ship,0.9942468
vit_b_16_linear,translation_16_left,test_07781,6,horse,0.96935856
vit_b_16_linear,translation_16_left,test_07793,3,cat,0.9616742
vit_b_16_linear,translation_16_left,test_01411,9,truck,0.98949105
vit_b_16_linear,translation_16_left,test_01473,7,monkey,0.99765784
vit_b_16_linear,translation_16_left,test_07130,5,dog,0.9942728
vit_b_16_linear,translation_16_left,test_01956,7,monkey,0.9535521
vit_b_16_linear,translation_16_left,test_06716,5,dog,0.98365873
vit_b_16_linear,translation_16_left,test_04106,5,dog,0.9722059
vit_b_16_linear,translation_16_left,test_03494,6,horse,0.9934433
vit_b_16_linear,translation_16_left,test_00691,4,deer,0.99307394
vit_b_16_linear,translation_16_left,test_05220,1,bird,0.9220081
vit_b_16_linear,translation_16_left,test_04908,3,cat,0.96502465
vit_b_16_linear,translation_16_left,test_07029,1,bird,0.9964317
vit_b_16_linear,translation_16_left,test_04130,0,airplane,0.9881903
vit_b_16_linear,translation_16_left,test_07938,9,truck,0.97484845
vit_b_16_linear,translation_16_left,test_05101,5,dog,0.9882937
vit_b_16_linear,translation_16_left,test_01515,9,truck,0.9885446
vit_b_16_linear,translation_16_left,test_03287,4,deer,0.9916146
vit_b_16_linear,translation_16_left,test_00716,8,ship,0.9900312
vit_b_16_linear,translation_16_left,test_04236,7,monkey,0.9942917
vit_b_16_linear,translation_16_left,test_05408,6,horse,0.98541987
vit_b_16_linear,translation_16_left,test_05496,5,dog,0.9803082
vit_b_16_linear,translation_16_left,test_03365,4,deer,0.958263
vit_b_16_linear,translation_16_left,test_04323,3,cat,0.92974144
vit_b_16_linear,translation_16_left,test_05467,4,deer,0.9891852
vit_b_16_linear,translation_16_left,test_01644,5,dog,0.99691725
vit_b_16_linear,translation_16_left,test_03948,8,ship,0.9656964
vit_b_16_linear,translation_16_left,test_06726,7,monkey,0.9949986
vit_b_16_linear,translation_16_left,test_05395,2,car,0.9697424
vit_b_16_linear,translation_16_left,test_01579,7,monkey,0.98847914
vit_b_16_linear,translation_16_left,test_05918,0,airplane,0.971327
vit_b_16_linear,translation_16_left,test_07041,5,dog,0.9735173
vit_b_16_linear,translation_16_left,test_00506,4,deer,0.9813626
vit_b_16_linear,translation_16_left,test_04011,6,horse,0.9778495
vit_b_16_linear,translation_16_left,test_05981,9,truck,0.9639152
vit_b_16_linear,translation_16_left,test_00409,2,car,0.96909636
vit_b_16_linear,translation_16_left,test_06954,1,bird,0.9771909
vit_b_16_linear,translation_16_left,test_07555,6,horse,0.9730671
vit_b_16_linear,translation_16_left,test_03965,0,airplane,0.9934604
vit_b_16_linear,translation_16_left,test_07266,9,truck,0.9642068
vit_b_16_linear,translation_16_left,test_04785,0,airplane,0.99261594
vit_b_16_linear,translation_16_left,test_06028,2,car,0.9723479
vit_b_16_linear,translation_16_left,test_06503,2,car,0.9366995
vit_b_16_linear,translation_16_left,test_06414,5,dog,0.97744024
vit_b_16_linear,translation_16_left,test_05382,6,horse,0.9831931
vit_b_16_linear,translation_16_left,test_06836,1,bird,0.9903474
vit_b_16_linear,translation_16_left,test_06508,4,deer,0.99630284
vit_b_16_linear,translation_16_left,test_03994,4,deer,0.98564166
vit_b_16_linear,translation_16_left,test_03942,9,truck,0.98520195
vit_b_16_linear,translation_16_left,test_03542,7,monkey,0.9925948
vit_b_16_linear,translation_16_left,test_06952,3,cat,0.9400838
vit_b_16_linear,translation_16_left,test_04290,5,dog,0.9743646
vit_b_16_linear,translation_16_left,test_07446,8,ship,0.98391914
vit_b_16_linear,translation_16_left,test_06169,1,bird,0.9881094
vit_b_16_linear,translation_16_left,test_01109,1,bird,0.97037846
vit_b_16_linear,translation_16_left,test_03179,4,deer,0.96382475
vit_b_16_linear,translation_16_left,test_07835,7,monkey,0.9965231
vit_b_16_linear,translation_16_left,test_07390,1,bird,0.9812099
vit_b_16_linear,translation_16_left,test_00568,5,dog,0.9839085
vit_b_16_linear,translation_16_left,test_04629,4,deer,0.9807502
vit_b_16_linear,translation_16_left,test_07138,8,ship,0.9799689
vit_b_16_linear,translation_16_left,test_05284,9,truck,0.97787476
vit_b_16_linear,translation_16_left,test_00003,0,airplane,0.96279657
vit_b_16_linear,translation_16_left,test_02690,1,bird,0.91179514
vit_b_16_linear,translation_16_left,test_05858,6,horse,0.91866916
vit_b_16_linear,translation_16_left,test_01266,4,deer,0.9789654
vit_b_16_linear,translation_16_left,test_03034,4,deer,0.99392676
vit_b_16_linear,translation_16_left,test_02655,9,truck,0.9828578
vit_b_16_linear,translation_16_left,test_06190,7,monkey,0.9969974
