model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_right,test_03079,1,bird,0.9784474
clip_vit_b_32_linear,translation_8_right,test_02070,1,bird,0.9742435
clip_vit_b_32_linear,translation_8_right,test_00319,5,dog,0.98060644
clip_vit_b_32_linear,translation_8_right,test_02888,0,airplane,0.98930603
clip_vit_b_32_linear,translation_8_right,test_06224,5,dog,0.98311627
clip_vit_b_32_linear,translation_8_right,test_03353,5,dog,0.9450682
clip_vit_b_32_linear,translation_8_right,test_06244,2,car,0.9417547
clip_vit_b_32_linear,translation_8_right,test_04704,7,monkey,0.9705049
clip_vit_b_32_linear,translation_8_right,test_02427,5,dog,0.98384523
clip_vit_b_32_linear,translation_8_right,test_07995,9,truck,0.9695468
clip_vit_b_32_linear,translation_8_right,test_01124,4,deer,0.9924275
clip_vit_b_32_linear,translation_8_right,test_06733,1,bird,0.99621415
clip_vit_b_32_linear,translation_8_right,test_02062,9,truck,0.9840555
clip_vit_b_32_linear,translation_8_right,test_00805,9,truck,0.9828815
clip_vit_b_32_linear,translation_8_right,test_02028,3,cat,0.96414155
clip_vit_b_32_linear,translation_8_right,test_02392,2,car,0.9788615
clip_vit_b_32_linear,translation_8_right,test_03292,6,horse,0.98165476
clip_vit_b_32_linear,translation_8_right,test_01440,7,monkey,0.9840108
clip_vit_b_32_linear,translation_8_right,test_01115,1,bird,0.964411
clip_vit_b_32_linear,translation_8_right,test_04242,8,ship,0.9843342
clip_vit_b_32_linear,translation_8_right,test_02230,8,ship,0.96653146
clip_vit_b_32_linear,translation_8_right,test_03163,2,car,0.97844744
clip_vit_b_32_linear,translation_8_right,test_00545,6,horse,0.96343195
clip_vit_b_32_linear,translation_8_right,test_03863,5,dog,0.98884463
clip_vit_b_32_linear,translation_8_right,test_04748,7,monkey,0.9830258
clip_vit_b_32_linear,translation_8_right,test_02399,4,deer,0.9901582
clip_vit_b_32_linear,translation_8_right,test_04341,6,horse,0.983448
clip_vit_b_32_linear,translation_8_right,test_03078,4,deer,0.9720948
clip_vit_b_32_linear,translation_8_right,test_03763,4,deer,0.98150814
clip_vit_b_32_linear,translation_8_right,test_02958,6,horse,0.98190886
clip_vit_b_32_linear,translation_8_right,test_06381,6,horse,0.97522306
clip_vit_b_32_linear,translation_8_right,test_01640,8,ship,0.990303
clip_vit_b_32_linear,translation_8_right,test_01783,8,ship,0.98498005
clip_vit_b_32_linear,translation_8_right,test_03914,3,cat,0.9890735
clip_vit_b_32_linear,translation_8_right,test_01534,6,horse,0.964459
clip_vit_b_32_linear,translation_8_right,test_00685,5,dog,0.9924203
clip_vit_b_32_linear,translation_8_right,test_04617,0,airplane,0.9884831
clip_vit_b_32_linear,translation_8_right,test_05508,9,truck,0.97565144
clip_vit_b_32_linear,translation_8_right,test_01022,9,truck,0.9738509
clip_vit_b_32_linear,translation_8_right,test_01230,1,bird,0.98014987
clip_vit_b_32_linear,translation_8_right,test_07475,4,deer,0.9907627
clip_vit_b_32_linear,translation_8_right,test_05756,2,car,0.9734823
clip_vit_b_32_linear,translation_8_right,test_03122,4,deer,0.9812546
clip_vit_b_32_linear,translation_8_right,test_07202,1,bird,0.99082434
clip_vit_b_32_linear,translation_8_right,test_04723,9,truck,0.99214524
clip_vit_b_32_linear,translation_8_right,test_01552,5,dog,0.9571922
clip_vit_b_32_linear,translation_8_right,test_00603,9,truck,0.9747236
clip_vit_b_32_linear,translation_8_right,test_02861,3,cat,0.9876941
clip_vit_b_32_linear,translation_8_right,test_06426,2,car,0.9773201
clip_vit_b_32_linear,translation_8_right,test_07864,4,deer,0.98592573
clip_vit_b_32_linear,translation_8_right,test_05729,6,horse,0.99184155
clip_vit_b_32_linear,translation_8_right,test_07474,5,dog,0.99359995
clip_vit_b_32_linear,translation_8_right,test_04298,1,bird,0.98717564
clip_vit_b_32_linear,translation_8_right,test_01175,0,airplane,0.95252067
clip_vit_b_32_linear,translation_8_right,test_03454,2,car,0.97086215
clip_vit_b_32_linear,translation_8_right,test_02754,3,cat,0.97662234
clip_vit_b_32_linear,translation_8_right,test_00855,4,deer,0.97986573
clip_vit_b_32_linear,translation_8_right,test_02854,7,monkey,0.96031785
clip_vit_b_32_linear,translation_8_right,test_05092,1,bird,0.9788896
clip_vit_b_32_linear,translation_8_right,test_05590,9,truck,0.98740214
clip_vit_b_32_linear,translation_8_right,test_04463,3,cat,0.9237184
clip_vit_b_32_linear,translation_8_right,test_05318,2,car,0.95967686
clip_vit_b_32_linear,translation_8_right,test_03515,6,horse,0.9845845
clip_vit_b_32_linear,translation_8_right,test_04642,4,deer,0.98502886
clip_vit_b_32_linear,translation_8_right,test_00852,9,truck,0.9664771
clip_vit_b_32_linear,translation_8_right,test_01247,8,ship,0.99008566
clip_vit_b_32_linear,translation_8_right,test_07084,2,car,0.98260796
clip_vit_b_32_linear,translation_8_right,test_05301,9,truck,0.9545376
clip_vit_b_32_linear,translation_8_right,test_05082,6,horse,0.98952675
clip_vit_b_32_linear,translation_8_right,test_05077,4,deer,0.9856815
clip_vit_b_32_linear,translation_8_right,test_01563,3,cat,0.97943395
clip_vit_b_32_linear,translation_8_right,test_00029,7,monkey,0.98051584
clip_vit_b_32_linear,translation_8_right,test_03867,7,monkey,0.9747818
clip_vit_b_32_linear,translation_8_right,test_04620,6,horse,0.9766409
clip_vit_b_32_linear,translation_8_right,test_04065,2,car,0.976956
clip_vit_b_32_linear,translation_8_right,test_01095,5,dog,0.982171
clip_vit_b_32_linear,translation_8_right,test_04229,3,cat,0.98813254
clip_vit_b_32_linear,translation_8_right,test_03562,3,cat,0.97850055
clip_vit_b_32_linear,translation_8_right,test_02342,8,ship,0.982581
clip_vit_b_32_linear,translation_8_right,test_01667,6,horse,0.9827803
clip_vit_b_32_linear,translation_8_right,test_07033,1,bird,0.9855875
clip_vit_b_32_linear,translation_8_right,test_01771,7,monkey,0.9731108
clip_vit_b_32_linear,translation_8_right,test_03157,8,ship,0.9822746
clip_vit_b_32_linear,translation_8_right,test_03851,3,cat,0.9877649
clip_vit_b_32_linear,translation_8_right,test_01287,7,monkey,0.97089154
clip_vit_b_32_linear,translation_8_right,test_07320,0,airplane,0.97459567
clip_vit_b_32_linear,translation_8_right,test_07600,6,horse,0.9876562
clip_vit_b_32_linear,translation_8_right,test_03852,5,dog,0.9811473
clip_vit_b_32_linear,translation_8_right,test_00269,7,monkey,0.9534566
clip_vit_b_32_linear,translation_8_right,test_01703,7,monkey,0.9741002
clip_vit_b_32_linear,translation_8_right,test_07776,5,dog,0.92452675
clip_vit_b_32_linear,translation_8_right,test_03891,4,deer,0.9811809
clip_vit_b_32_linear,translation_8_right,test_07009,0,airplane,0.97737026
clip_vit_b_32_linear,translation_8_right,test_04893,0,airplane,0.97979164
clip_vit_b_32_linear,translation_8_right,test_02351,9,truck,0.96630734
clip_vit_b_32_linear,translation_8_right,test_03550,1,bird,0.9915482
clip_vit_b_32_linear,translation_8_right,test_05719,7,monkey,0.9819963
clip_vit_b_32_linear,translation_8_right,test_01884,7,monkey,0.96858793
clip_vit_b_32_linear,translation_8_right,test_02898,4,deer,0.9885954
clip_vit_b_32_linear,translation_8_right,test_04640,1,bird,0.9712249
clip_vit_b_32_linear,translation_8_right,test_07610,4,deer,0.989834
clip_vit_b_32_linear,translation_8_right,test_01833,8,ship,0.99357015
clip_vit_b_32_linear,translation_8_right,test_06455,0,airplane,0.977788
clip_vit_b_32_linear,translation_8_right,test_03893,9,truck,0.9737191
clip_vit_b_32_linear,translation_8_right,test_04731,6,horse,0.982504
clip_vit_b_32_linear,translation_8_right,test_00929,6,horse,0.9892173
clip_vit_b_32_linear,translation_8_right,test_03962,6,horse,0.98054993
clip_vit_b_32_linear,translation_8_right,test_03778,3,cat,0.96558535
clip_vit_b_32_linear,translation_8_right,test_01429,4,deer,0.96424043
clip_vit_b_32_linear,translation_8_right,test_00049,2,car,0.97674334
clip_vit_b_32_linear,translation_8_right,test_00276,9,truck,0.9115322
clip_vit_b_32_linear,translation_8_right,test_06076,1,bird,0.9745888
clip_vit_b_32_linear,translation_8_right,test_01389,0,airplane,0.97772646
clip_vit_b_32_linear,translation_8_right,test_03362,2,car,0.985836
clip_vit_b_32_linear,translation_8_right,test_00317,2,car,0.9758153
clip_vit_b_32_linear,translation_8_right,test_04675,0,airplane,0.98056567
clip_vit_b_32_linear,translation_8_right,test_05924,5,dog,0.94372225
clip_vit_b_32_linear,translation_8_right,test_00198,1,bird,0.9827677
clip_vit_b_32_linear,translation_8_right,test_07779,6,horse,0.95428693
clip_vit_b_32_linear,translation_8_right,test_04054,4,deer,0.9669045
clip_vit_b_32_linear,translation_8_right,test_05556,4,deer,0.9916049
clip_vit_b_32_linear,translation_8_right,test_02687,1,bird,0.96590424
clip_vit_b_32_linear,translation_8_right,test_01202,2,car,0.96772414
clip_vit_b_32_linear,translation_8_right,test_00097,5,dog,0.98366296
clip_vit_b_32_linear,translation_8_right,test_06033,4,deer,0.9797325
clip_vit_b_32_linear,translation_8_right,test_01711,7,monkey,0.98767436
clip_vit_b_32_linear,translation_8_right,test_01430,9,truck,0.9664433
clip_vit_b_32_linear,translation_8_right,test_00739,8,ship,0.9866562
clip_vit_b_32_linear,translation_8_right,test_03491,1,bird,0.97750366
clip_vit_b_32_linear,translation_8_right,test_01568,1,bird,0.98422027
clip_vit_b_32_linear,translation_8_right,test_01211,4,deer,0.987524
clip_vit_b_32_linear,translation_8_right,test_04913,2,car,0.9672385
clip_vit_b_32_linear,translation_8_right,test_02502,2,car,0.9739111
clip_vit_b_32_linear,translation_8_right,test_02539,3,cat,0.9767063
clip_vit_b_32_linear,translation_8_right,test_00979,3,cat,0.9935086
clip_vit_b_32_linear,translation_8_right,test_06354,2,car,0.9559619
clip_vit_b_32_linear,translation_8_right,test_04735,2,car,0.982151
clip_vit_b_32_linear,translation_8_right,test_05912,0,airplane,0.9866709
clip_vit_b_32_linear,translation_8_right,test_03844,6,horse,0.96334046
clip_vit_b_32_linear,translation_8_right,test_01263,3,cat,0.979863
clip_vit_b_32_linear,translation_8_right,test_03404,7,monkey,0.9866702
clip_vit_b_32_linear,translation_8_right,test_03905,8,ship,0.99092054
clip_vit_b_32_linear,translation_8_right,test_01596,0,airplane,0.98607063
clip_vit_b_32_linear,translation_8_right,test_03083,0,airplane,0.9879894
clip_vit_b_32_linear,translation_8_right,test_02003,6,horse,0.97053456
clip_vit_b_32_linear,translation_8_right,test_05030,2,car,0.9785737
clip_vit_b_32_linear,translation_8_right,test_00095,1,bird,0.99224806
clip_vit_b_32_linear,translation_8_right,test_02757,4,deer,0.97905403
clip_vit_b_32_linear,translation_8_right,test_03413,1,bird,0.9878705
clip_vit_b_32_linear,translation_8_right,test_05488,1,bird,0.9830818
clip_vit_b_32_linear,translation_8_right,test_04827,6,horse,0.9855553
clip_vit_b_32_linear,translation_8_right,test_01877,5,dog,0.9209078
clip_vit_b_32_linear,translation_8_right,test_02157,1,bird,0.96943843
clip_vit_b_32_linear,translation_8_right,test_04821,3,cat,0.98095626
clip_vit_b_32_linear,translation_8_right,test_04953,5,dog,0.97013104
clip_vit_b_32_linear,translation_8_right,test_05525,8,ship,0.98370415
clip_vit_b_32_linear,translation_8_right,test_05381,5,dog,0.9780211
clip_vit_b_32_linear,translation_8_right,test_00672,3,cat,0.978547
clip_vit_b_32_linear,translation_8_right,test_00323,7,monkey,0.9737112
clip_vit_b_32_linear,translation_8_right,test_05436,7,monkey,0.9885886
clip_vit_b_32_linear,translation_8_right,test_05450,7,monkey,0.98425496
clip_vit_b_32_linear,translation_8_right,test_06358,5,dog,0.98388255
clip_vit_b_32_linear,translation_8_right,test_00372,3,cat,0.9697784
clip_vit_b_32_linear,translation_8_right,test_00378,5,dog,0.9752129
clip_vit_b_32_linear,translation_8_right,test_07706,5,dog,0.9721551
clip_vit_b_32_linear,translation_8_right,test_02178,1,bird,0.98412067
clip_vit_b_32_linear,translation_8_right,test_05237,2,car,0.979129
clip_vit_b_32_linear,translation_8_right,test_05478,0,airplane,0.9877932
clip_vit_b_32_linear,translation_8_right,test_05452,9,truck,0.9492648
clip_vit_b_32_linear,translation_8_right,test_05623,4,deer,0.975399
clip_vit_b_32_linear,translation_8_right,test_06772,7,monkey,0.9620613
clip_vit_b_32_linear,translation_8_right,test_01111,4,deer,0.99122
clip_vit_b_32_linear,translation_8_right,test_05528,3,cat,0.99026215
clip_vit_b_32_linear,translation_8_right,test_03777,6,horse,0.9850167
clip_vit_b_32_linear,translation_8_right,test_02458,5,dog,0.98903996
clip_vit_b_32_linear,translation_8_right,test_04921,2,car,0.9713212
clip_vit_b_32_linear,translation_8_right,test_03015,8,ship,0.9912202
clip_vit_b_32_linear,translation_8_right,test_07476,8,ship,0.9704329
clip_vit_b_32_linear,translation_8_right,test_01520,2,car,0.97317207
clip_vit_b_32_linear,translation_8_right,test_06713,6,horse,0.9829464
clip_vit_b_32_linear,translation_8_right,test_01852,1,bird,0.9802007
clip_vit_b_32_linear,translation_8_right,test_02268,5,dog,0.9797163
clip_vit_b_32_linear,translation_8_right,test_00151,8,ship,0.9885722
clip_vit_b_32_linear,translation_8_right,test_00890,6,horse,0.98356485
clip_vit_b_32_linear,translation_8_right,test_00825,1,bird,0.9944688
clip_vit_b_32_linear,translation_8_right,test_02536,3,cat,0.9756803
clip_vit_b_32_linear,translation_8_right,test_00470,2,car,0.9847851
clip_vit_b_32_linear,translation_8_right,test_05256,1,bird,0.9752998
clip_vit_b_32_linear,translation_8_right,test_02011,9,truck,0.9394525
clip_vit_b_32_linear,translation_8_right,test_07150,0,airplane,0.9831547
clip_vit_b_32_linear,translation_8_right,test_00449,6,horse,0.97429276
clip_vit_b_32_linear,translation_8_right,test_02704,4,deer,0.9922183
clip_vit_b_32_linear,translation_8_right,test_03437,0,airplane,0.9640094
clip_vit_b_32_linear,translation_8_right,test_03375,3,cat,0.9869345
clip_vit_b_32_linear,translation_8_right,test_04552,8,ship,0.9604646
clip_vit_b_32_linear,translation_8_right,test_00920,6,horse,0.9869034
clip_vit_b_32_linear,translation_8_right,test_02242,0,airplane,0.980306
clip_vit_b_32_linear,translation_8_right,test_02745,8,ship,0.99101514
clip_vit_b_32_linear,translation_8_right,test_01032,7,monkey,0.9808073
clip_vit_b_32_linear,translation_8_right,test_00365,3,cat,0.9681828
clip_vit_b_32_linear,translation_8_right,test_04850,5,dog,0.9871953
clip_vit_b_32_linear,translation_8_right,test_04819,0,airplane,0.9771981
clip_vit_b_32_linear,translation_8_right,test_07338,6,horse,0.9817823
clip_vit_b_32_linear,translation_8_right,test_07372,0,airplane,0.9821487
clip_vit_b_32_linear,translation_8_right,test_01090,1,bird,0.9905458
clip_vit_b_32_linear,translation_8_right,test_05062,4,deer,0.9775079
clip_vit_b_32_linear,translation_8_right,test_00981,2,car,0.9824213
clip_vit_b_32_linear,translation_8_right,test_05857,6,horse,0.9731531
clip_vit_b_32_linear,translation_8_right,test_01986,1,bird,0.9928892
clip_vit_b_32_linear,translation_8_right,test_05560,1,bird,0.99249
clip_vit_b_32_linear,translation_8_right,test_01814,2,car,0.9548739
clip_vit_b_32_linear,translation_8_right,test_00194,8,ship,0.9806727
clip_vit_b_32_linear,translation_8_right,test_01993,1,bird,0.9870287
clip_vit_b_32_linear,translation_8_right,test_05333,2,car,0.97342634
clip_vit_b_32_linear,translation_8_right,test_04311,8,ship,0.98815405
clip_vit_b_32_linear,translation_8_right,test_07425,2,car,0.9768792
clip_vit_b_32_linear,translation_8_right,test_03889,5,dog,0.9807508
clip_vit_b_32_linear,translation_8_right,test_04308,7,monkey,0.9743641
clip_vit_b_32_linear,translation_8_right,test_01960,4,deer,0.9849353
clip_vit_b_32_linear,translation_8_right,test_04399,0,airplane,0.9773471
clip_vit_b_32_linear,translation_8_right,test_03191,6,horse,0.98592246
clip_vit_b_32_linear,translation_8_right,test_01626,5,dog,0.9825336
clip_vit_b_32_linear,translation_8_right,test_00176,3,cat,0.98212045
clip_vit_b_32_linear,translation_8_right,test_07726,6,horse,0.98259073
clip_vit_b_32_linear,translation_8_right,test_02334,5,dog,0.9895023
clip_vit_b_32_linear,translation_8_right,test_01648,0,airplane,0.95151365
clip_vit_b_32_linear,translation_8_right,test_06084,7,monkey,0.9857887
clip_vit_b_32_linear,translation_8_right,test_03455,0,airplane,0.9842113
clip_vit_b_32_linear,translation_8_right,test_01468,9,truck,0.9745586
clip_vit_b_32_linear,translation_8_right,test_01296,7,monkey,0.9708453
clip_vit_b_32_linear,translation_8_right,test_05213,4,deer,0.98307884
clip_vit_b_32_linear,translation_8_right,test_07047,9,truck,0.9810102
clip_vit_b_32_linear,translation_8_right,test_05360,9,truck,0.97117573
clip_vit_b_32_linear,translation_8_right,test_05824,2,car,0.9432765
clip_vit_b_32_linear,translation_8_right,test_07460,8,ship,0.98261744
clip_vit_b_32_linear,translation_8_right,test_04791,7,monkey,0.9885747
clip_vit_b_32_linear,translation_8_right,test_06692,2,car,0.9639963
clip_vit_b_32_linear,translation_8_right,test_06931,9,truck,0.97410965
clip_vit_b_32_linear,translation_8_right,test_00667,8,ship,0.9877001
clip_vit_b_32_linear,translation_8_right,test_07781,6,horse,0.9855531
clip_vit_b_32_linear,translation_8_right,test_07793,3,cat,0.9822899
clip_vit_b_32_linear,translation_8_right,test_01411,9,truck,0.9849001
clip_vit_b_32_linear,translation_8_right,test_01473,7,monkey,0.9798132
clip_vit_b_32_linear,translation_8_right,test_07130,5,dog,0.99279004
clip_vit_b_32_linear,translation_8_right,test_01956,7,monkey,0.979618
clip_vit_b_32_linear,translation_8_right,test_06716,5,dog,0.9761143
clip_vit_b_32_linear,translation_8_right,test_04106,5,dog,0.98471236
clip_vit_b_32_linear,translation_8_right,test_03494,6,horse,0.9867476
clip_vit_b_32_linear,translation_8_right,test_00691,4,deer,0.9871105
clip_vit_b_32_linear,translation_8_right,test_05220,1,bird,0.9553406
clip_vit_b_32_linear,translation_8_right,test_04908,3,cat,0.9821838
clip_vit_b_32_linear,translation_8_right,test_07029,1,bird,0.9931611
clip_vit_b_32_linear,translation_8_right,test_04130,0,airplane,0.9924776
clip_vit_b_32_linear,translation_8_right,test_07938,9,truck,0.96055007
clip_vit_b_32_linear,translation_8_right,test_05101,5,dog,0.99359345
clip_vit_b_32_linear,translation_8_right,test_01515,9,truck,0.97097033
clip_vit_b_32_linear,translation_8_right,test_03287,4,deer,0.9813606
clip_vit_b_32_linear,translation_8_right,test_00716,8,ship,0.9968162
clip_vit_b_32_linear,translation_8_right,test_04236,7,monkey,0.97355443
clip_vit_b_32_linear,translation_8_right,test_05408,6,horse,0.9879157
clip_vit_b_32_linear,translation_8_right,test_05496,5,dog,0.98881435
clip_vit_b_32_linear,translation_8_right,test_03365,4,deer,0.9820482
clip_vit_b_32_linear,translation_8_right,test_04323,3,cat,0.9801614
clip_vit_b_32_linear,translation_8_right,test_05467,4,deer,0.983534
clip_vit_b_32_linear,translation_8_right,test_01644,5,dog,0.9852191
clip_vit_b_32_linear,translation_8_right,test_03948,8,ship,0.9828751
clip_vit_b_32_linear,translation_8_right,test_06726,7,monkey,0.9785863
clip_vit_b_32_linear,translation_8_right,test_05395,2,car,0.9651507
clip_vit_b_32_linear,translation_8_right,test_01579,7,monkey,0.9850619
clip_vit_b_32_linear,translation_8_right,test_05918,0,airplane,0.9846245
clip_vit_b_32_linear,translation_8_right,test_07041,5,dog,0.9798737
clip_vit_b_32_linear,translation_8_right,test_00506,4,deer,0.9822849
clip_vit_b_32_linear,translation_8_right,test_04011,6,horse,0.9850005
