model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_32_up,test_00766,4,deer,0.947483
clip_vit_b_32_linear,translation_32_up,test_05218,2,car,0.9887626
clip_vit_b_32_linear,translation_32_up,test_02340,8,ship,0.9822526
clip_vit_b_32_linear,translation_32_up,test_01954,8,ship,0.9871435
clip_vit_b_32_linear,translation_32_up,test_07875,8,ship,0.972311
clip_vit_b_32_linear,translation_32_up,test_03418,6,horse,0.97030705
clip_vit_b_32_linear,translation_32_up,test_05572,9,truck,0.98642915
clip_vit_b_32_linear,translation_32_up,test_05977,7,monkey,0.97099906
clip_vit_b_32_linear,translation_32_up,test_05123,1,bird,0.9501828
clip_vit_b_32_linear,translation_32_up,test_05851,9,truck,0.99543715
clip_vit_b_32_linear,translation_32_up,test_04094,9,truck,0.9730155
clip_vit_b_32_linear,translation_32_up,test_04254,6,horse,0.98593706
clip_vit_b_32_linear,translation_32_up,test_02501,7,monkey,0.97689515
clip_vit_b_32_linear,translation_32_up,test_06938,1,bird,0.9735322
clip_vit_b_32_linear,translation_32_up,test_00171,4,deer,0.97454023
clip_vit_b_32_linear,translation_32_up,test_04215,3,cat,0.9766024
clip_vit_b_32_linear,translation_32_up,test_05705,8,ship,0.9852872
clip_vit_b_32_linear,translation_32_up,test_03458,4,deer,0.97082037
clip_vit_b_32_linear,translation_32_up,test_01220,7,monkey,0.9814305
clip_vit_b_32_linear,translation_32_up,test_00962,8,ship,0.9945046
clip_vit_b_32_linear,translation_32_up,test_02950,5,dog,0.97025025
clip_vit_b_32_linear,translation_32_up,test_02623,5,dog,0.92883724
clip_vit_b_32_linear,translation_32_up,test_04539,0,airplane,0.99022764
clip_vit_b_32_linear,translation_32_up,test_01553,0,airplane,0.9817806
clip_vit_b_32_linear,translation_32_up,test_04740,4,deer,0.95513546
clip_vit_b_32_linear,translation_32_up,test_06844,0,airplane,0.9977101
clip_vit_b_32_linear,translation_32_up,test_02668,7,monkey,0.9642966
clip_vit_b_32_linear,translation_32_up,test_03153,7,monkey,0.9801446
clip_vit_b_32_linear,translation_32_up,test_05135,4,deer,0.98600787
clip_vit_b_32_linear,translation_32_up,test_02291,3,cat,0.9738352
clip_vit_b_32_linear,translation_32_up,test_00116,1,bird,0.97353595
clip_vit_b_32_linear,translation_32_up,test_07797,3,cat,0.9710641
clip_vit_b_32_linear,translation_32_up,test_04609,3,cat,0.96927977
clip_vit_b_32_linear,translation_32_up,test_00081,0,airplane,0.97626114
clip_vit_b_32_linear,translation_32_up,test_05580,6,horse,0.9851501
clip_vit_b_32_linear,translation_32_up,test_03024,2,car,0.9631081
clip_vit_b_32_linear,translation_32_up,test_02766,5,dog,0.9180661
clip_vit_b_32_linear,translation_32_up,test_05000,8,ship,0.9884027
clip_vit_b_32_linear,translation_32_up,test_02610,6,horse,0.9845182
clip_vit_b_32_linear,translation_32_up,test_02024,0,airplane,0.9941103
clip_vit_b_32_linear,translation_32_up,test_06097,4,deer,0.9862044
clip_vit_b_32_linear,translation_32_up,test_00964,6,horse,0.9329699
clip_vit_b_32_linear,translation_32_up,test_07634,0,airplane,0.99824613
clip_vit_b_32_linear,translation_32_up,test_06434,8,ship,0.98696303
clip_vit_b_32_linear,translation_32_up,test_05183,2,car,0.9770065
clip_vit_b_32_linear,translation_32_up,test_06986,0,airplane,0.9226867
clip_vit_b_32_linear,translation_32_up,test_00645,5,dog,0.9910505
clip_vit_b_32_linear,translation_32_up,test_03347,0,airplane,0.98940796
clip_vit_b_32_linear,translation_32_up,test_05677,2,car,0.9759339
clip_vit_b_32_linear,translation_32_up,test_03412,8,ship,0.98340344
clip_vit_b_32_linear,translation_32_up,test_03937,1,bird,0.9528433
clip_vit_b_32_linear,translation_32_up,test_00873,6,horse,0.98047715
clip_vit_b_32_linear,translation_32_up,test_02167,9,truck,0.9736198
clip_vit_b_32_linear,translation_32_up,test_06490,3,cat,0.9885468
clip_vit_b_32_linear,translation_32_up,test_00738,3,cat,0.96184367
clip_vit_b_32_linear,translation_32_up,test_06616,2,car,0.96118605
clip_vit_b_32_linear,translation_32_up,test_04093,6,horse,0.9134294
clip_vit_b_32_linear,translation_32_up,test_05788,9,truck,0.98262686
clip_vit_b_32_linear,translation_32_up,test_07818,8,ship,0.98156595
clip_vit_b_32_linear,translation_32_up,test_00304,1,bird,0.9472677
clip_vit_b_32_linear,translation_32_up,test_02082,2,car,0.96130884
clip_vit_b_32_linear,translation_32_up,test_02746,7,monkey,0.97187024
clip_vit_b_32_linear,translation_32_up,test_07944,4,deer,0.9898108
clip_vit_b_32_linear,translation_32_up,test_06689,8,ship,0.9751928
clip_vit_b_32_linear,translation_32_up,test_02414,9,truck,0.95943034
clip_vit_b_32_linear,translation_32_up,test_03779,6,horse,0.9721929
clip_vit_b_32_linear,translation_32_up,test_02095,1,bird,0.99156475
clip_vit_b_32_linear,translation_32_up,test_07262,0,airplane,0.9923439
clip_vit_b_32_linear,translation_32_up,test_05694,8,ship,0.960559
clip_vit_b_32_linear,translation_32_up,test_07413,5,dog,0.9765769
clip_vit_b_32_linear,translation_32_up,test_06805,1,bird,0.985847
clip_vit_b_32_linear,translation_32_up,test_03446,7,monkey,0.9317868
clip_vit_b_32_linear,translation_32_up,test_02807,5,dog,0.9145329
clip_vit_b_32_linear,translation_32_up,test_07940,4,deer,0.98264205
clip_vit_b_32_linear,translation_32_up,test_04172,7,monkey,0.9666247
clip_vit_b_32_linear,translation_32_up,test_07744,3,cat,0.97828746
clip_vit_b_32_linear,translation_32_up,test_01586,2,car,0.9421292
clip_vit_b_32_linear,translation_32_up,test_07999,8,ship,0.9908063
clip_vit_b_32_linear,translation_32_up,test_06349,1,bird,0.9508936
clip_vit_b_32_linear,translation_32_up,test_06594,1,bird,0.9878266
clip_vit_b_32_linear,translation_32_up,test_02109,8,ship,0.96868265
clip_vit_b_32_linear,translation_32_up,test_03079,1,bird,0.9728601
clip_vit_b_32_linear,translation_32_up,test_02070,1,bird,0.974192
clip_vit_b_32_linear,translation_32_up,test_00319,5,dog,0.9711391
clip_vit_b_32_linear,translation_32_up,test_02888,0,airplane,0.9685352
clip_vit_b_32_linear,translation_32_up,test_06224,5,dog,0.9729528
clip_vit_b_32_linear,translation_32_up,test_03353,5,dog,0.9648533
clip_vit_b_32_linear,translation_32_up,test_06244,2,car,0.86614585
clip_vit_b_32_linear,translation_32_up,test_04704,7,monkey,0.9647532
clip_vit_b_32_linear,translation_32_up,test_02427,5,dog,0.9816576
clip_vit_b_32_linear,translation_32_up,test_07995,9,truck,0.98765767
clip_vit_b_32_linear,translation_32_up,test_01124,4,deer,0.9878793
clip_vit_b_32_linear,translation_32_up,test_06733,1,bird,0.98691064
clip_vit_b_32_linear,translation_32_up,test_02062,9,truck,0.9603672
clip_vit_b_32_linear,translation_32_up,test_00805,9,truck,0.9589287
clip_vit_b_32_linear,translation_32_up,test_02028,3,cat,0.9517864
clip_vit_b_32_linear,translation_32_up,test_02392,2,car,0.97176546
clip_vit_b_32_linear,translation_32_up,test_03292,6,horse,0.88798565
clip_vit_b_32_linear,translation_32_up,test_01440,7,monkey,0.98453134
clip_vit_b_32_linear,translation_32_up,test_01115,1,bird,0.9474785
clip_vit_b_32_linear,translation_32_up,test_04242,8,ship,0.9637524
clip_vit_b_32_linear,translation_32_up,test_02230,8,ship,0.9919221
clip_vit_b_32_linear,translation_32_up,test_03163,2,car,0.955167
clip_vit_b_32_linear,translation_32_up,test_00545,6,horse,0.86087996
clip_vit_b_32_linear,translation_32_up,test_03863,5,dog,0.97082764
clip_vit_b_32_linear,translation_32_up,test_04748,7,monkey,0.98682404
clip_vit_b_32_linear,translation_32_up,test_02399,4,deer,0.9911863
clip_vit_b_32_linear,translation_32_up,test_04341,6,horse,0.9779792
clip_vit_b_32_linear,translation_32_up,test_03078,4,deer,0.98971754
clip_vit_b_32_linear,translation_32_up,test_03763,4,deer,0.9841054
clip_vit_b_32_linear,translation_32_up,test_02958,6,horse,0.97604996
clip_vit_b_32_linear,translation_32_up,test_06381,6,horse,0.95465946
clip_vit_b_32_linear,translation_32_up,test_01640,8,ship,0.97395
clip_vit_b_32_linear,translation_32_up,test_01783,8,ship,0.9884726
clip_vit_b_32_linear,translation_32_up,test_03914,3,cat,0.96696484
clip_vit_b_32_linear,translation_32_up,test_01534,6,horse,0.95413536
clip_vit_b_32_linear,translation_32_up,test_00685,5,dog,0.9914205
clip_vit_b_32_linear,translation_32_up,test_04617,0,airplane,0.99811375
clip_vit_b_32_linear,translation_32_up,test_05508,9,truck,0.967659
clip_vit_b_32_linear,translation_32_up,test_01022,9,truck,0.96743184
clip_vit_b_32_linear,translation_32_up,test_01230,1,bird,0.9398059
clip_vit_b_32_linear,translation_32_up,test_07475,4,deer,0.96015704
clip_vit_b_32_linear,translation_32_up,test_05756,2,car,0.9881819
clip_vit_b_32_linear,translation_32_up,test_03122,4,deer,0.9726535
clip_vit_b_32_linear,translation_32_up,test_07202,1,bird,0.9772131
clip_vit_b_32_linear,translation_32_up,test_04723,9,truck,0.98215157
clip_vit_b_32_linear,translation_32_up,test_01552,5,dog,0.9787124
clip_vit_b_32_linear,translation_32_up,test_00603,9,truck,0.95175993
clip_vit_b_32_linear,translation_32_up,test_02861,3,cat,0.9713931
clip_vit_b_32_linear,translation_32_up,test_06426,2,car,0.9811224
clip_vit_b_32_linear,translation_32_up,test_07864,4,deer,0.9751444
clip_vit_b_32_linear,translation_32_up,test_05729,6,horse,0.938438
clip_vit_b_32_linear,translation_32_up,test_07474,5,dog,0.9842824
clip_vit_b_32_linear,translation_32_up,test_04298,1,bird,0.97990316
clip_vit_b_32_linear,translation_32_up,test_01175,0,airplane,0.99188936
clip_vit_b_32_linear,translation_32_up,test_03454,2,car,0.9835837
clip_vit_b_32_linear,translation_32_up,test_02754,3,cat,0.9778681
clip_vit_b_32_linear,translation_32_up,test_00855,4,deer,0.9649581
clip_vit_b_32_linear,translation_32_up,test_02854,7,monkey,0.976968
clip_vit_b_32_linear,translation_32_up,test_05092,1,bird,0.959338
clip_vit_b_32_linear,translation_32_up,test_05590,9,truck,0.97509044
clip_vit_b_32_linear,translation_32_up,test_04463,3,cat,0.9630722
clip_vit_b_32_linear,translation_32_up,test_05318,2,car,0.95853275
clip_vit_b_32_linear,translation_32_up,test_03515,6,horse,0.97970307
clip_vit_b_32_linear,translation_32_up,test_04642,4,deer,0.9832686
clip_vit_b_32_linear,translation_32_up,test_00852,9,truck,0.9835253
clip_vit_b_32_linear,translation_32_up,test_01247,8,ship,0.9801557
clip_vit_b_32_linear,translation_32_up,test_07084,2,car,0.9624632
clip_vit_b_32_linear,translation_32_up,test_05301,9,truck,0.965806
clip_vit_b_32_linear,translation_32_up,test_05082,6,horse,0.981155
clip_vit_b_32_linear,translation_32_up,test_05077,4,deer,0.9868274
clip_vit_b_32_linear,translation_32_up,test_01563,3,cat,0.9687604
clip_vit_b_32_linear,translation_32_up,test_00029,7,monkey,0.9424825
clip_vit_b_32_linear,translation_32_up,test_03867,7,monkey,0.96912074
clip_vit_b_32_linear,translation_32_up,test_04620,6,horse,0.9319911
clip_vit_b_32_linear,translation_32_up,test_04065,2,car,0.9883944
clip_vit_b_32_linear,translation_32_up,test_01095,5,dog,0.9639064
clip_vit_b_32_linear,translation_32_up,test_04229,3,cat,0.9917627
clip_vit_b_32_linear,translation_32_up,test_03562,3,cat,0.9916353
clip_vit_b_32_linear,translation_32_up,test_02342,8,ship,0.99053985
clip_vit_b_32_linear,translation_32_up,test_01667,6,horse,0.9683066
clip_vit_b_32_linear,translation_32_up,test_07033,1,bird,0.9876321
clip_vit_b_32_linear,translation_32_up,test_01771,7,monkey,0.9349598
clip_vit_b_32_linear,translation_32_up,test_03157,8,ship,0.98542446
clip_vit_b_32_linear,translation_32_up,test_03851,3,cat,0.97856665
clip_vit_b_32_linear,translation_32_up,test_01287,7,monkey,0.9374673
clip_vit_b_32_linear,translation_32_up,test_07320,0,airplane,0.96788114
clip_vit_b_32_linear,translation_32_up,test_07600,6,horse,0.9845653
clip_vit_b_32_linear,translation_32_up,test_03852,5,dog,0.966005
clip_vit_b_32_linear,translation_32_up,test_00269,7,monkey,0.9717296
clip_vit_b_32_linear,translation_32_up,test_01703,7,monkey,0.96687174
clip_vit_b_32_linear,translation_32_up,test_07776,5,dog,0.94864553
clip_vit_b_32_linear,translation_32_up,test_03891,4,deer,0.9837528
clip_vit_b_32_linear,translation_32_up,test_07009,0,airplane,0.9629038
clip_vit_b_32_linear,translation_32_up,test_04893,0,airplane,0.9962989
clip_vit_b_32_linear,translation_32_up,test_02351,9,truck,0.96585375
clip_vit_b_32_linear,translation_32_up,test_03550,1,bird,0.9475653
clip_vit_b_32_linear,translation_32_up,test_05719,7,monkey,0.9654366
clip_vit_b_32_linear,translation_32_up,test_01884,7,monkey,0.93939316
clip_vit_b_32_linear,translation_32_up,test_02898,4,deer,0.98114586
clip_vit_b_32_linear,translation_32_up,test_04640,1,bird,0.9392371
clip_vit_b_32_linear,translation_32_up,test_07610,4,deer,0.98193514
clip_vit_b_32_linear,translation_32_up,test_01833,8,ship,0.9897843
clip_vit_b_32_linear,translation_32_up,test_06455,0,airplane,0.98315054
clip_vit_b_32_linear,translation_32_up,test_03893,9,truck,0.96900207
clip_vit_b_32_linear,translation_32_up,test_04731,6,horse,0.9855537
clip_vit_b_32_linear,translation_32_up,test_00929,6,horse,0.9805877
clip_vit_b_32_linear,translation_32_up,test_03962,6,horse,0.9767298
clip_vit_b_32_linear,translation_32_up,test_03778,3,cat,0.9662547
clip_vit_b_32_linear,translation_32_up,test_01429,4,deer,0.96200645
clip_vit_b_32_linear,translation_32_up,test_00049,2,car,0.949237
clip_vit_b_32_linear,translation_32_up,test_00276,9,truck,0.98808897
clip_vit_b_32_linear,translation_32_up,test_06076,1,bird,0.95585144
clip_vit_b_32_linear,translation_32_up,test_01389,0,airplane,0.9775616
clip_vit_b_32_linear,translation_32_up,test_03362,2,car,0.9716618
clip_vit_b_32_linear,translation_32_up,test_00317,2,car,0.9717454
clip_vit_b_32_linear,translation_32_up,test_04675,0,airplane,0.9725499
clip_vit_b_32_linear,translation_32_up,test_05924,5,dog,0.9750776
clip_vit_b_32_linear,translation_32_up,test_00198,1,bird,0.97325075
clip_vit_b_32_linear,translation_32_up,test_07779,6,horse,0.9753644
clip_vit_b_32_linear,translation_32_up,test_04054,4,deer,0.98845094
clip_vit_b_32_linear,translation_32_up,test_05556,4,deer,0.9643527
clip_vit_b_32_linear,translation_32_up,test_02687,1,bird,0.97530174
clip_vit_b_32_linear,translation_32_up,test_01202,2,car,0.9771163
clip_vit_b_32_linear,translation_32_up,test_00097,5,dog,0.98524964
clip_vit_b_32_linear,translation_32_up,test_06033,4,deer,0.9615203
clip_vit_b_32_linear,translation_32_up,test_01711,7,monkey,0.9707446
clip_vit_b_32_linear,translation_32_up,test_01430,9,truck,0.9765625
clip_vit_b_32_linear,translation_32_up,test_00739,8,ship,0.9846406
clip_vit_b_32_linear,translation_32_up,test_03491,1,bird,0.9443768
clip_vit_b_32_linear,translation_32_up,test_01568,1,bird,0.97682816
clip_vit_b_32_linear,translation_32_up,test_01211,4,deer,0.9587672
clip_vit_b_32_linear,translation_32_up,test_04913,2,car,0.95294785
clip_vit_b_32_linear,translation_32_up,test_02502,2,car,0.9789785
clip_vit_b_32_linear,translation_32_up,test_02539,3,cat,0.9522121
clip_vit_b_32_linear,translation_32_up,test_00979,3,cat,0.97400296
clip_vit_b_32_linear,translation_32_up,test_06354,2,car,0.91626453
clip_vit_b_32_linear,translation_32_up,test_04735,2,car,0.9846551
clip_vit_b_32_linear,translation_32_up,test_05912,0,airplane,0.962916
clip_vit_b_32_linear,translation_32_up,test_03844,6,horse,0.9828169
clip_vit_b_32_linear,translation_32_up,test_01263,3,cat,0.9721848
clip_vit_b_32_linear,translation_32_up,test_03404,7,monkey,0.9864512
clip_vit_b_32_linear,translation_32_up,test_03905,8,ship,0.97572416
clip_vit_b_32_linear,translation_32_up,test_01596,0,airplane,0.99227816
clip_vit_b_32_linear,translation_32_up,test_03083,0,airplane,0.9840765
clip_vit_b_32_linear,translation_32_up,test_02003,6,horse,0.944546
clip_vit_b_32_linear,translation_32_up,test_05030,2,car,0.95530516
clip_vit_b_32_linear,translation_32_up,test_00095,1,bird,0.97209764
clip_vit_b_32_linear,translation_32_up,test_02757,4,deer,0.971831
clip_vit_b_32_linear,translation_32_up,test_03413,1,bird,0.925469
clip_vit_b_32_linear,translation_32_up,test_05488,1,bird,0.9932209
clip_vit_b_32_linear,translation_32_up,test_04827,6,horse,0.990525
clip_vit_b_32_linear,translation_32_up,test_01877,5,dog,0.99059176
clip_vit_b_32_linear,translation_32_up,test_02157,1,bird,0.9149375
clip_vit_b_32_linear,translation_32_up,test_04821,3,cat,0.97587043
clip_vit_b_32_linear,translation_32_up,test_04953,5,dog,0.92401385
clip_vit_b_32_linear,translation_32_up,test_05525,8,ship,0.9830222
clip_vit_b_32_linear,translation_32_up,test_05381,5,dog,0.9429259
clip_vit_b_32_linear,translation_32_up,test_00672,3,cat,0.98814434
clip_vit_b_32_linear,translation_32_up,test_00323,7,monkey,0.9899696
clip_vit_b_32_linear,translation_32_up,test_05436,7,monkey,0.9748603
clip_vit_b_32_linear,translation_32_up,test_05450,7,monkey,0.96663046
clip_vit_b_32_linear,translation_32_up,test_06358,5,dog,0.98581535
clip_vit_b_32_linear,translation_32_up,test_00372,3,cat,0.9830711
clip_vit_b_32_linear,translation_32_up,test_00378,5,dog,0.9808519
clip_vit_b_32_linear,translation_32_up,test_07706,5,dog,0.97435284
clip_vit_b_32_linear,translation_32_up,test_02178,1,bird,0.9751792
clip_vit_b_32_linear,translation_32_up,test_05237,2,car,0.9660405
clip_vit_b_32_linear,translation_32_up,test_05478,0,airplane,0.9833783
clip_vit_b_32_linear,translation_32_up,test_05452,9,truck,0.97472984
clip_vit_b_32_linear,translation_32_up,test_05623,4,deer,0.98214835
clip_vit_b_32_linear,translation_32_up,test_06772,7,monkey,0.9792762
clip_vit_b_32_linear,translation_32_up,test_01111,4,deer,0.99297476
clip_vit_b_32_linear,translation_32_up,test_05528,3,cat,0.97368866
clip_vit_b_32_linear,translation_32_up,test_03777,6,horse,0.9724899
clip_vit_b_32_linear,translation_32_up,test_02458,5,dog,0.9665726
clip_vit_b_32_linear,translation_32_up,test_04921,2,car,0.9665566
clip_vit_b_32_linear,translation_32_up,test_03015,8,ship,0.9583212
clip_vit_b_32_linear,translation_32_up,test_07476,8,ship,0.96992123
clip_vit_b_32_linear,translation_32_up,test_01520,2,car,0.97286034
clip_vit_b_32_linear,translation_32_up,test_06713,6,horse,0.93919295
clip_vit_b_32_linear,translation_32_up,test_01852,1,bird,0.91658115
clip_vit_b_32_linear,translation_32_up,test_02268,5,dog,0.977261
clip_vit_b_32_linear,translation_32_up,test_00151,8,ship,0.9737316
clip_vit_b_32_linear,translation_32_up,test_00890,6,horse,0.9717699
clip_vit_b_32_linear,translation_32_up,test_00825,1,bird,0.97817683
clip_vit_b_32_linear,translation_32_up,test_02536,3,cat,0.98141235
clip_vit_b_32_linear,translation_32_up,test_00470,2,car,0.9801032
clip_vit_b_32_linear,translation_32_up,test_05256,1,bird,0.9619643
clip_vit_b_32_linear,translation_32_up,test_02011,9,truck,0.9455309
clip_vit_b_32_linear,translation_32_up,test_07150,0,airplane,0.9979727
clip_vit_b_32_linear,translation_32_up,test_00449,6,horse,0.96239996
clip_vit_b_32_linear,translation_32_up,test_02704,4,deer,0.9596313
clip_vit_b_32_linear,translation_32_up,test_03437,0,airplane,0.9553901
clip_vit_b_32_linear,translation_32_up,test_03375,3,cat,0.969187
clip_vit_b_32_linear,translation_32_up,test_04552,8,ship,0.94557405
clip_vit_b_32_linear,translation_32_up,test_00920,6,horse,0.97908646
clip_vit_b_32_linear,translation_32_up,test_02242,0,airplane,0.9891458
clip_vit_b_32_linear,translation_32_up,test_02745,8,ship,0.9939894
clip_vit_b_32_linear,translation_32_up,test_01032,7,monkey,0.974905
clip_vit_b_32_linear,translation_32_up,test_00365,3,cat,0.98563194
clip_vit_b_32_linear,translation_32_up,test_04850,5,dog,0.99369717
clip_vit_b_32_linear,translation_32_up,test_04819,0,airplane,0.98576295
clip_vit_b_32_linear,translation_32_up,test_07338,6,horse,0.9573506
clip_vit_b_32_linear,translation_32_up,test_07372,0,airplane,0.9725002
clip_vit_b_32_linear,translation_32_up,test_01090,1,bird,0.97976196
clip_vit_b_32_linear,translation_32_up,test_05062,4,deer,0.9837367
clip_vit_b_32_linear,translation_32_up,test_00981,2,car,0.98153627
clip_vit_b_32_linear,translation_32_up,test_05857,6,horse,0.9423704
clip_vit_b_32_linear,translation_32_up,test_01986,1,bird,0.9854858
clip_vit_b_32_linear,translation_32_up,test_05560,1,bird,0.97473824
clip_vit_b_32_linear,translation_32_up,test_01814,2,car,0.94767606
clip_vit_b_32_linear,translation_32_up,test_00194,8,ship,0.96300817
clip_vit_b_32_linear,translation_32_up,test_01993,1,bird,0.9655985
clip_vit_b_32_linear,translation_32_up,test_05333,2,car,0.9475107
clip_vit_b_32_linear,translation_32_up,test_04311,8,ship,0.98025036
clip_vit_b_32_linear,translation_32_up,test_07425,2,car,0.97806954
clip_vit_b_32_linear,translation_32_up,test_03889,5,dog,0.9887541
clip_vit_b_32_linear,translation_32_up,test_04308,7,monkey,0.93198067
clip_vit_b_32_linear,translation_32_up,test_01960,4,deer,0.99645644
clip_vit_b_32_linear,translation_32_up,test_04399,0,airplane,0.95492566
clip_vit_b_32_linear,translation_32_up,test_03191,6,horse,0.9514808
clip_vit_b_32_linear,translation_32_up,test_01626,5,dog,0.96119744
clip_vit_b_32_linear,translation_32_up,test_00176,3,cat,0.97590625
clip_vit_b_32_linear,translation_32_up,test_07726,6,horse,0.9553935
clip_vit_b_32_linear,translation_32_up,test_02334,5,dog,0.95867056
clip_vit_b_32_linear,translation_32_up,test_01648,0,airplane,0.9866897
clip_vit_b_32_linear,translation_32_up,test_06084,7,monkey,0.98307455
clip_vit_b_32_linear,translation_32_up,test_03455,0,airplane,0.980271
clip_vit_b_32_linear,translation_32_up,test_01468,9,truck,0.97804755
clip_vit_b_32_linear,translation_32_up,test_01296,7,monkey,0.8970244
clip_vit_b_32_linear,translation_32_up,test_05213,4,deer,0.9821926
clip_vit_b_32_linear,translation_32_up,test_07047,9,truck,0.9706225
clip_vit_b_32_linear,translation_32_up,test_05360,9,truck,0.96279764
clip_vit_b_32_linear,translation_32_up,test_05824,2,car,0.96819615
clip_vit_b_32_linear,translation_32_up,test_07460,8,ship,0.9581771
clip_vit_b_32_linear,translation_32_up,test_04791,7,monkey,0.91641605
clip_vit_b_32_linear,translation_32_up,test_06692,2,car,0.9720207
clip_vit_b_32_linear,translation_32_up,test_06931,9,truck,0.9699368
clip_vit_b_32_linear,translation_32_up,test_00667,8,ship,0.99002075
clip_vit_b_32_linear,translation_32_up,test_07781,6,horse,0.9868672
clip_vit_b_32_linear,translation_32_up,test_07793,3,cat,0.9775034
clip_vit_b_32_linear,translation_32_up,test_01411,9,truck,0.9931102
clip_vit_b_32_linear,translation_32_up,test_01473,7,monkey,0.9845288
clip_vit_b_32_linear,translation_32_up,test_07130,5,dog,0.99401295
clip_vit_b_32_linear,translation_32_up,test_01956,7,monkey,0.98577565
clip_vit_b_32_linear,translation_32_up,test_06716,5,dog,0.94496226
clip_vit_b_32_linear,translation_32_up,test_04106,5,dog,0.9667213
clip_vit_b_32_linear,translation_32_up,test_03494,6,horse,0.9510469
clip_vit_b_32_linear,translation_32_up,test_00691,4,deer,0.99380493
clip_vit_b_32_linear,translation_32_up,test_05220,1,bird,0.9140614
clip_vit_b_32_linear,translation_32_up,test_04908,3,cat,0.99063677
clip_vit_b_32_linear,translation_32_up,test_07029,1,bird,0.977326
clip_vit_b_32_linear,translation_32_up,test_04130,0,airplane,0.9295106
clip_vit_b_32_linear,translation_32_up,test_07938,9,truck,0.9774547
clip_vit_b_32_linear,translation_32_up,test_05101,5,dog,0.9561557
clip_vit_b_32_linear,translation_32_up,test_01515,9,truck,0.9584742
clip_vit_b_32_linear,translation_32_up,test_03287,4,deer,0.982416
clip_vit_b_32_linear,translation_32_up,test_00716,8,ship,0.99496186
clip_vit_b_32_linear,translation_32_up,test_04236,7,monkey,0.9908236
clip_vit_b_32_linear,translation_32_up,test_05408,6,horse,0.9830339
clip_vit_b_32_linear,translation_32_up,test_05496,5,dog,0.98509294
clip_vit_b_32_linear,translation_32_up,test_03365,4,deer,0.94186306
clip_vit_b_32_linear,translation_32_up,test_04323,3,cat,0.95428574
clip_vit_b_32_linear,translation_32_up,test_05467,4,deer,0.98647225
clip_vit_b_32_linear,translation_32_up,test_01644,5,dog,0.9871986
clip_vit_b_32_linear,translation_32_up,test_03948,8,ship,0.9754012
clip_vit_b_32_linear,translation_32_up,test_06726,7,monkey,0.9740205
clip_vit_b_32_linear,translation_32_up,test_05395,2,car,0.98461396
clip_vit_b_32_linear,translation_32_up,test_01579,7,monkey,0.9813773
clip_vit_b_32_linear,translation_32_up,test_05918,0,airplane,0.9643351
clip_vit_b_32_linear,translation_32_up,test_07041,5,dog,0.9747398
clip_vit_b_32_linear,translation_32_up,test_00506,4,deer,0.98653334
clip_vit_b_32_linear,translation_32_up,test_04011,6,horse,0.9615392
