model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_down,test_00171,4,deer,0.973891
clip_vit_b_32_linear,translation_8_down,test_04215,3,cat,0.9766565
clip_vit_b_32_linear,translation_8_down,test_05705,8,ship,0.98954487
clip_vit_b_32_linear,translation_8_down,test_03458,4,deer,0.98677194
clip_vit_b_32_linear,translation_8_down,test_01220,7,monkey,0.9842206
clip_vit_b_32_linear,translation_8_down,test_00962,8,ship,0.9793937
clip_vit_b_32_linear,translation_8_down,test_02950,5,dog,0.9900179
clip_vit_b_32_linear,translation_8_down,test_02623,5,dog,0.9801916
clip_vit_b_32_linear,translation_8_down,test_04539,0,airplane,0.9792195
clip_vit_b_32_linear,translation_8_down,test_01553,0,airplane,0.9768622
clip_vit_b_32_linear,translation_8_down,test_04740,4,deer,0.9695354
clip_vit_b_32_linear,translation_8_down,test_06844,0,airplane,0.99035156
clip_vit_b_32_linear,translation_8_down,test_02668,7,monkey,0.98371553
clip_vit_b_32_linear,translation_8_down,test_03153,7,monkey,0.9787253
clip_vit_b_32_linear,translation_8_down,test_05135,4,deer,0.9907655
clip_vit_b_32_linear,translation_8_down,test_02291,3,cat,0.9775008
clip_vit_b_32_linear,translation_8_down,test_00116,1,bird,0.9842229
clip_vit_b_32_linear,translation_8_down,test_07797,3,cat,0.9771849
clip_vit_b_32_linear,translation_8_down,test_04609,3,cat,0.96482617
clip_vit_b_32_linear,translation_8_down,test_00081,0,airplane,0.9863364
clip_vit_b_32_linear,translation_8_down,test_05580,6,horse,0.98758686
clip_vit_b_32_linear,translation_8_down,test_03024,2,car,0.98823047
clip_vit_b_32_linear,translation_8_down,test_02766,5,dog,0.9050961
clip_vit_b_32_linear,translation_8_down,test_05000,8,ship,0.9851413
clip_vit_b_32_linear,translation_8_down,test_02610,6,horse,0.98242587
clip_vit_b_32_linear,translation_8_down,test_02024,0,airplane,0.98930055
clip_vit_b_32_linear,translation_8_down,test_06097,4,deer,0.9896393
clip_vit_b_32_linear,translation_8_down,test_00964,6,horse,0.9554928
clip_vit_b_32_linear,translation_8_down,test_07634,0,airplane,0.99059844
clip_vit_b_32_linear,translation_8_down,test_06434,8,ship,0.983503
clip_vit_b_32_linear,translation_8_down,test_05183,2,car,0.97976995
clip_vit_b_32_linear,translation_8_down,test_06986,0,airplane,0.97382504
clip_vit_b_32_linear,translation_8_down,test_00645,5,dog,0.98593944
clip_vit_b_32_linear,translation_8_down,test_03347,0,airplane,0.9814869
clip_vit_b_32_linear,translation_8_down,test_05677,2,car,0.98037064
clip_vit_b_32_linear,translation_8_down,test_03412,8,ship,0.9875338
clip_vit_b_32_linear,translation_8_down,test_03937,1,bird,0.99016476
clip_vit_b_32_linear,translation_8_down,test_00873,6,horse,0.98787045
clip_vit_b_32_linear,translation_8_down,test_02167,9,truck,0.970796
clip_vit_b_32_linear,translation_8_down,test_06490,3,cat,0.9855095
clip_vit_b_32_linear,translation_8_down,test_00738,3,cat,0.96785325
clip_vit_b_32_linear,translation_8_down,test_06616,2,car,0.9767559
clip_vit_b_32_linear,translation_8_down,test_04093,6,horse,0.97169423
clip_vit_b_32_linear,translation_8_down,test_05788,9,truck,0.96578634
clip_vit_b_32_linear,translation_8_down,test_07818,8,ship,0.9823124
clip_vit_b_32_linear,translation_8_down,test_00304,1,bird,0.97336566
clip_vit_b_32_linear,translation_8_down,test_02082,2,car,0.9786606
clip_vit_b_32_linear,translation_8_down,test_02746,7,monkey,0.97838837
clip_vit_b_32_linear,translation_8_down,test_07944,4,deer,0.9799781
clip_vit_b_32_linear,translation_8_down,test_06689,8,ship,0.97671723
clip_vit_b_32_linear,translation_8_down,test_02414,9,truck,0.9789131
clip_vit_b_32_linear,translation_8_down,test_03779,6,horse,0.9815276
clip_vit_b_32_linear,translation_8_down,test_02095,1,bird,0.99394345
clip_vit_b_32_linear,translation_8_down,test_07262,0,airplane,0.97631824
clip_vit_b_32_linear,translation_8_down,test_05694,8,ship,0.98933786
clip_vit_b_32_linear,translation_8_down,test_07413,5,dog,0.9837428
clip_vit_b_32_linear,translation_8_down,test_06805,1,bird,0.9907243
clip_vit_b_32_linear,translation_8_down,test_03446,7,monkey,0.940166
clip_vit_b_32_linear,translation_8_down,test_02807,5,dog,0.9564674
clip_vit_b_32_linear,translation_8_down,test_07940,4,deer,0.98499143
clip_vit_b_32_linear,translation_8_down,test_04172,7,monkey,0.97518015
clip_vit_b_32_linear,translation_8_down,test_07744,3,cat,0.9851682
clip_vit_b_32_linear,translation_8_down,test_01586,2,car,0.9525571
clip_vit_b_32_linear,translation_8_down,test_07999,8,ship,0.98109937
clip_vit_b_32_linear,translation_8_down,test_06349,1,bird,0.97990906
clip_vit_b_32_linear,translation_8_down,test_06594,1,bird,0.986648
clip_vit_b_32_linear,translation_8_down,test_02109,8,ship,0.97747225
clip_vit_b_32_linear,translation_8_down,test_03079,1,bird,0.9858828
clip_vit_b_32_linear,translation_8_down,test_02070,1,bird,0.9792206
clip_vit_b_32_linear,translation_8_down,test_00319,5,dog,0.9741356
clip_vit_b_32_linear,translation_8_down,test_02888,0,airplane,0.96468353
clip_vit_b_32_linear,translation_8_down,test_06224,5,dog,0.9796248
clip_vit_b_32_linear,translation_8_down,test_03353,5,dog,0.97050446
clip_vit_b_32_linear,translation_8_down,test_06244,2,car,0.9594239
clip_vit_b_32_linear,translation_8_down,test_04704,7,monkey,0.978114
clip_vit_b_32_linear,translation_8_down,test_02427,5,dog,0.9853024
clip_vit_b_32_linear,translation_8_down,test_07995,9,truck,0.9592022
clip_vit_b_32_linear,translation_8_down,test_01124,4,deer,0.99044997
clip_vit_b_32_linear,translation_8_down,test_06733,1,bird,0.9936632
clip_vit_b_32_linear,translation_8_down,test_02062,9,truck,0.9848152
clip_vit_b_32_linear,translation_8_down,test_00805,9,truck,0.98546207
clip_vit_b_32_linear,translation_8_down,test_02028,3,cat,0.9843962
clip_vit_b_32_linear,translation_8_down,test_02392,2,car,0.95753455
clip_vit_b_32_linear,translation_8_down,test_03292,6,horse,0.9605621
clip_vit_b_32_linear,translation_8_down,test_01440,7,monkey,0.98683524
clip_vit_b_32_linear,translation_8_down,test_01115,1,bird,0.9814408
clip_vit_b_32_linear,translation_8_down,test_04242,8,ship,0.969396
clip_vit_b_32_linear,translation_8_down,test_02230,8,ship,0.9691286
clip_vit_b_32_linear,translation_8_down,test_03163,2,car,0.9708109
clip_vit_b_32_linear,translation_8_down,test_00545,6,horse,0.9559151
clip_vit_b_32_linear,translation_8_down,test_03863,5,dog,0.9875063
clip_vit_b_32_linear,translation_8_down,test_04748,7,monkey,0.991955
clip_vit_b_32_linear,translation_8_down,test_02399,4,deer,0.98667234
clip_vit_b_32_linear,translation_8_down,test_04341,6,horse,0.98223466
clip_vit_b_32_linear,translation_8_down,test_03078,4,deer,0.99271774
clip_vit_b_32_linear,translation_8_down,test_03763,4,deer,0.99092364
clip_vit_b_32_linear,translation_8_down,test_02958,6,horse,0.964533
clip_vit_b_32_linear,translation_8_down,test_06381,6,horse,0.9788613
clip_vit_b_32_linear,translation_8_down,test_01640,8,ship,0.9827747
clip_vit_b_32_linear,translation_8_down,test_01783,8,ship,0.9900085
clip_vit_b_32_linear,translation_8_down,test_03914,3,cat,0.9774584
clip_vit_b_32_linear,translation_8_down,test_01534,6,horse,0.9717454
clip_vit_b_32_linear,translation_8_down,test_00685,5,dog,0.991988
clip_vit_b_32_linear,translation_8_down,test_04617,0,airplane,0.99421406
clip_vit_b_32_linear,translation_8_down,test_05508,9,truck,0.96908
clip_vit_b_32_linear,translation_8_down,test_01022,9,truck,0.9663996
clip_vit_b_32_linear,translation_8_down,test_01230,1,bird,0.97613436
clip_vit_b_32_linear,translation_8_down,test_07475,4,deer,0.98354244
clip_vit_b_32_linear,translation_8_down,test_05756,2,car,0.9801904
clip_vit_b_32_linear,translation_8_down,test_03122,4,deer,0.9724689
clip_vit_b_32_linear,translation_8_down,test_07202,1,bird,0.98071516
clip_vit_b_32_linear,translation_8_down,test_04723,9,truck,0.98893803
clip_vit_b_32_linear,translation_8_down,test_01552,5,dog,0.98550624
clip_vit_b_32_linear,translation_8_down,test_00603,9,truck,0.94827485
clip_vit_b_32_linear,translation_8_down,test_02861,3,cat,0.98588115
clip_vit_b_32_linear,translation_8_down,test_06426,2,car,0.981357
clip_vit_b_32_linear,translation_8_down,test_07864,4,deer,0.9930992
clip_vit_b_32_linear,translation_8_down,test_05729,6,horse,0.9556096
clip_vit_b_32_linear,translation_8_down,test_07474,5,dog,0.98915523
clip_vit_b_32_linear,translation_8_down,test_04298,1,bird,0.99256134
clip_vit_b_32_linear,translation_8_down,test_01175,0,airplane,0.9833072
clip_vit_b_32_linear,translation_8_down,test_03454,2,car,0.9795234
clip_vit_b_32_linear,translation_8_down,test_02754,3,cat,0.96212065
clip_vit_b_32_linear,translation_8_down,test_00855,4,deer,0.9675635
clip_vit_b_32_linear,translation_8_down,test_02854,7,monkey,0.97047776
clip_vit_b_32_linear,translation_8_down,test_05092,1,bird,0.98296666
clip_vit_b_32_linear,translation_8_down,test_05590,9,truck,0.9699697
clip_vit_b_32_linear,translation_8_down,test_04463,3,cat,0.96729374
clip_vit_b_32_linear,translation_8_down,test_05318,2,car,0.95906377
clip_vit_b_32_linear,translation_8_down,test_03515,6,horse,0.9803971
clip_vit_b_32_linear,translation_8_down,test_04642,4,deer,0.98336685
clip_vit_b_32_linear,translation_8_down,test_00852,9,truck,0.9845657
clip_vit_b_32_linear,translation_8_down,test_01247,8,ship,0.98335993
clip_vit_b_32_linear,translation_8_down,test_07084,2,car,0.9799142
clip_vit_b_32_linear,translation_8_down,test_05301,9,truck,0.9681391
clip_vit_b_32_linear,translation_8_down,test_05082,6,horse,0.99192786
clip_vit_b_32_linear,translation_8_down,test_05077,4,deer,0.98948896
clip_vit_b_32_linear,translation_8_down,test_01563,3,cat,0.9772745
clip_vit_b_32_linear,translation_8_down,test_00029,7,monkey,0.9806673
clip_vit_b_32_linear,translation_8_down,test_03867,7,monkey,0.9796048
clip_vit_b_32_linear,translation_8_down,test_04620,6,horse,0.9632776
clip_vit_b_32_linear,translation_8_down,test_04065,2,car,0.9790439
clip_vit_b_32_linear,translation_8_down,test_01095,5,dog,0.9855449
clip_vit_b_32_linear,translation_8_down,test_04229,3,cat,0.9845708
clip_vit_b_32_linear,translation_8_down,test_03562,3,cat,0.97317106
clip_vit_b_32_linear,translation_8_down,test_02342,8,ship,0.98589194
clip_vit_b_32_linear,translation_8_down,test_01667,6,horse,0.97717106
clip_vit_b_32_linear,translation_8_down,test_07033,1,bird,0.9838828
clip_vit_b_32_linear,translation_8_down,test_01771,7,monkey,0.98287475
clip_vit_b_32_linear,translation_8_down,test_03157,8,ship,0.9814349
clip_vit_b_32_linear,translation_8_down,test_03851,3,cat,0.99109614
clip_vit_b_32_linear,translation_8_down,test_01287,7,monkey,0.9809121
clip_vit_b_32_linear,translation_8_down,test_07320,0,airplane,0.92932063
clip_vit_b_32_linear,translation_8_down,test_07600,6,horse,0.98583823
clip_vit_b_32_linear,translation_8_down,test_03852,5,dog,0.9599776
clip_vit_b_32_linear,translation_8_down,test_00269,7,monkey,0.9721557
clip_vit_b_32_linear,translation_8_down,test_01703,7,monkey,0.98113257
clip_vit_b_32_linear,translation_8_down,test_07776,5,dog,0.96501106
clip_vit_b_32_linear,translation_8_down,test_03891,4,deer,0.98642516
clip_vit_b_32_linear,translation_8_down,test_07009,0,airplane,0.96848947
clip_vit_b_32_linear,translation_8_down,test_04893,0,airplane,0.98324966
clip_vit_b_32_linear,translation_8_down,test_02351,9,truck,0.97988915
clip_vit_b_32_linear,translation_8_down,test_03550,1,bird,0.98096514
clip_vit_b_32_linear,translation_8_down,test_05719,7,monkey,0.9743502
clip_vit_b_32_linear,translation_8_down,test_01884,7,monkey,0.9373232
clip_vit_b_32_linear,translation_8_down,test_02898,4,deer,0.9831969
clip_vit_b_32_linear,translation_8_down,test_04640,1,bird,0.97302717
clip_vit_b_32_linear,translation_8_down,test_07610,4,deer,0.9780214
clip_vit_b_32_linear,translation_8_down,test_01833,8,ship,0.98517704
clip_vit_b_32_linear,translation_8_down,test_06455,0,airplane,0.9752958
clip_vit_b_32_linear,translation_8_down,test_03893,9,truck,0.9703398
clip_vit_b_32_linear,translation_8_down,test_04731,6,horse,0.9856087
clip_vit_b_32_linear,translation_8_down,test_00929,6,horse,0.9904859
clip_vit_b_32_linear,translation_8_down,test_03962,6,horse,0.9722601
clip_vit_b_32_linear,translation_8_down,test_03778,3,cat,0.9867184
clip_vit_b_32_linear,translation_8_down,test_01429,4,deer,0.9819337
clip_vit_b_32_linear,translation_8_down,test_00049,2,car,0.94922656
clip_vit_b_32_linear,translation_8_down,test_00276,9,truck,0.9674084
clip_vit_b_32_linear,translation_8_down,test_06076,1,bird,0.9889193
clip_vit_b_32_linear,translation_8_down,test_01389,0,airplane,0.9876104
clip_vit_b_32_linear,translation_8_down,test_03362,2,car,0.96490216
clip_vit_b_32_linear,translation_8_down,test_00317,2,car,0.9822273
clip_vit_b_32_linear,translation_8_down,test_04675,0,airplane,0.9933456
clip_vit_b_32_linear,translation_8_down,test_05924,5,dog,0.97964543
clip_vit_b_32_linear,translation_8_down,test_00198,1,bird,0.981834
clip_vit_b_32_linear,translation_8_down,test_07779,6,horse,0.9794261
clip_vit_b_32_linear,translation_8_down,test_04054,4,deer,0.98845005
clip_vit_b_32_linear,translation_8_down,test_05556,4,deer,0.9777498
clip_vit_b_32_linear,translation_8_down,test_02687,1,bird,0.9762708
clip_vit_b_32_linear,translation_8_down,test_01202,2,car,0.9724648
clip_vit_b_32_linear,translation_8_down,test_00097,5,dog,0.98362374
clip_vit_b_32_linear,translation_8_down,test_06033,4,deer,0.94664264
clip_vit_b_32_linear,translation_8_down,test_01711,7,monkey,0.9763936
clip_vit_b_32_linear,translation_8_down,test_01430,9,truck,0.9756373
clip_vit_b_32_linear,translation_8_down,test_00739,8,ship,0.9868042
clip_vit_b_32_linear,translation_8_down,test_03491,1,bird,0.9837431
clip_vit_b_32_linear,translation_8_down,test_01568,1,bird,0.9842094
clip_vit_b_32_linear,translation_8_down,test_01211,4,deer,0.9764247
clip_vit_b_32_linear,translation_8_down,test_04913,2,car,0.97501713
clip_vit_b_32_linear,translation_8_down,test_02502,2,car,0.96968603
clip_vit_b_32_linear,translation_8_down,test_02539,3,cat,0.9736043
clip_vit_b_32_linear,translation_8_down,test_00979,3,cat,0.98979414
clip_vit_b_32_linear,translation_8_down,test_06354,2,car,0.95156246
clip_vit_b_32_linear,translation_8_down,test_04735,2,car,0.9679023
clip_vit_b_32_linear,translation_8_down,test_05912,0,airplane,0.98808575
clip_vit_b_32_linear,translation_8_down,test_03844,6,horse,0.9779197
clip_vit_b_32_linear,translation_8_down,test_01263,3,cat,0.99047315
clip_vit_b_32_linear,translation_8_down,test_03404,7,monkey,0.9859288
clip_vit_b_32_linear,translation_8_down,test_03905,8,ship,0.9894708
clip_vit_b_32_linear,translation_8_down,test_01596,0,airplane,0.9859491
clip_vit_b_32_linear,translation_8_down,test_03083,0,airplane,0.98267823
clip_vit_b_32_linear,translation_8_down,test_02003,6,horse,0.9851334
clip_vit_b_32_linear,translation_8_down,test_05030,2,car,0.9844323
clip_vit_b_32_linear,translation_8_down,test_00095,1,bird,0.99137074
clip_vit_b_32_linear,translation_8_down,test_02757,4,deer,0.9804056
clip_vit_b_32_linear,translation_8_down,test_03413,1,bird,0.9859789
clip_vit_b_32_linear,translation_8_down,test_05488,1,bird,0.99300754
clip_vit_b_32_linear,translation_8_down,test_04827,6,horse,0.9850954
clip_vit_b_32_linear,translation_8_down,test_01877,5,dog,0.98243433
clip_vit_b_32_linear,translation_8_down,test_02157,1,bird,0.9799632
clip_vit_b_32_linear,translation_8_down,test_04821,3,cat,0.9833629
clip_vit_b_32_linear,translation_8_down,test_04953,5,dog,0.9632714
clip_vit_b_32_linear,translation_8_down,test_05525,8,ship,0.97953427
clip_vit_b_32_linear,translation_8_down,test_05381,5,dog,0.9715472
clip_vit_b_32_linear,translation_8_down,test_00672,3,cat,0.9801926
clip_vit_b_32_linear,translation_8_down,test_00323,7,monkey,0.9786232
clip_vit_b_32_linear,translation_8_down,test_05436,7,monkey,0.98238033
clip_vit_b_32_linear,translation_8_down,test_05450,7,monkey,0.9922765
clip_vit_b_32_linear,translation_8_down,test_06358,5,dog,0.9797931
clip_vit_b_32_linear,translation_8_down,test_00372,3,cat,0.9843569
clip_vit_b_32_linear,translation_8_down,test_00378,5,dog,0.9751775
clip_vit_b_32_linear,translation_8_down,test_07706,5,dog,0.9534739
clip_vit_b_32_linear,translation_8_down,test_02178,1,bird,0.97863626
clip_vit_b_32_linear,translation_8_down,test_05237,2,car,0.979959
clip_vit_b_32_linear,translation_8_down,test_05478,0,airplane,0.9719944
clip_vit_b_32_linear,translation_8_down,test_05452,9,truck,0.9492944
clip_vit_b_32_linear,translation_8_down,test_05623,4,deer,0.98163164
clip_vit_b_32_linear,translation_8_down,test_06772,7,monkey,0.9725672
clip_vit_b_32_linear,translation_8_down,test_01111,4,deer,0.98665
clip_vit_b_32_linear,translation_8_down,test_05528,3,cat,0.97125477
clip_vit_b_32_linear,translation_8_down,test_03777,6,horse,0.9838112
clip_vit_b_32_linear,translation_8_down,test_02458,5,dog,0.99057055
clip_vit_b_32_linear,translation_8_down,test_04921,2,car,0.9794976
clip_vit_b_32_linear,translation_8_down,test_03015,8,ship,0.98763454
clip_vit_b_32_linear,translation_8_down,test_07476,8,ship,0.95118153
clip_vit_b_32_linear,translation_8_down,test_01520,2,car,0.9891783
clip_vit_b_32_linear,translation_8_down,test_06713,6,horse,0.9623677
clip_vit_b_32_linear,translation_8_down,test_01852,1,bird,0.98344094
clip_vit_b_32_linear,translation_8_down,test_02268,5,dog,0.9874599
clip_vit_b_32_linear,translation_8_down,test_00151,8,ship,0.98240304
clip_vit_b_32_linear,translation_8_down,test_00890,6,horse,0.97760874
clip_vit_b_32_linear,translation_8_down,test_00825,1,bird,0.96981025
clip_vit_b_32_linear,translation_8_down,test_02536,3,cat,0.9861635
clip_vit_b_32_linear,translation_8_down,test_00470,2,car,0.9796431
clip_vit_b_32_linear,translation_8_down,test_05256,1,bird,0.9804963
clip_vit_b_32_linear,translation_8_down,test_02011,9,truck,0.9690906
clip_vit_b_32_linear,translation_8_down,test_07150,0,airplane,0.98716074
clip_vit_b_32_linear,translation_8_down,test_00449,6,horse,0.9691768
clip_vit_b_32_linear,translation_8_down,test_02704,4,deer,0.9898974
clip_vit_b_32_linear,translation_8_down,test_03437,0,airplane,0.97543794
clip_vit_b_32_linear,translation_8_down,test_03375,3,cat,0.984836
clip_vit_b_32_linear,translation_8_down,test_04552,8,ship,0.983255
clip_vit_b_32_linear,translation_8_down,test_00920,6,horse,0.9873253
clip_vit_b_32_linear,translation_8_down,test_02242,0,airplane,0.98517835
clip_vit_b_32_linear,translation_8_down,test_02745,8,ship,0.9864684
clip_vit_b_32_linear,translation_8_down,test_01032,7,monkey,0.98725665
clip_vit_b_32_linear,translation_8_down,test_00365,3,cat,0.98811215
clip_vit_b_32_linear,translation_8_down,test_04850,5,dog,0.9876251
clip_vit_b_32_linear,translation_8_down,test_04819,0,airplane,0.9909007
clip_vit_b_32_linear,translation_8_down,test_07338,6,horse,0.9801683
clip_vit_b_32_linear,translation_8_down,test_07372,0,airplane,0.9730489
clip_vit_b_32_linear,translation_8_down,test_01090,1,bird,0.9859254
clip_vit_b_32_linear,translation_8_down,test_05062,4,deer,0.9855121
clip_vit_b_32_linear,translation_8_down,test_00981,2,car,0.96948695
clip_vit_b_32_linear,translation_8_down,test_05857,6,horse,0.96817887
clip_vit_b_32_linear,translation_8_down,test_01986,1,bird,0.9933654
clip_vit_b_32_linear,translation_8_down,test_05560,1,bird,0.9924072
clip_vit_b_32_linear,translation_8_down,test_01814,2,car,0.94654536
clip_vit_b_32_linear,translation_8_down,test_00194,8,ship,0.96317405
clip_vit_b_32_linear,translation_8_down,test_01993,1,bird,0.99054646
clip_vit_b_32_linear,translation_8_down,test_05333,2,car,0.9860682
clip_vit_b_32_linear,translation_8_down,test_04311,8,ship,0.97940975
clip_vit_b_32_linear,translation_8_down,test_07425,2,car,0.9824587
clip_vit_b_32_linear,translation_8_down,test_03889,5,dog,0.9866754
clip_vit_b_32_linear,translation_8_down,test_04308,7,monkey,0.9708045
clip_vit_b_32_linear,translation_8_down,test_01960,4,deer,0.98749495
clip_vit_b_32_linear,translation_8_down,test_04399,0,airplane,0.97703755
clip_vit_b_32_linear,translation_8_down,test_03191,6,horse,0.97269595
clip_vit_b_32_linear,translation_8_down,test_01626,5,dog,0.9764286
clip_vit_b_32_linear,translation_8_down,test_00176,3,cat,0.9810862
clip_vit_b_32_linear,translation_8_down,test_07726,6,horse,0.98448056
clip_vit_b_32_linear,translation_8_down,test_02334,5,dog,0.99228746
clip_vit_b_32_linear,translation_8_down,test_01648,0,airplane,0.99014103
clip_vit_b_32_linear,translation_8_down,test_06084,7,monkey,0.9810309
clip_vit_b_32_linear,translation_8_down,test_03455,0,airplane,0.95949614
clip_vit_b_32_linear,translation_8_down,test_01468,9,truck,0.9775597
clip_vit_b_32_linear,translation_8_down,test_01296,7,monkey,0.9418173
clip_vit_b_32_linear,translation_8_down,test_05213,4,deer,0.9885731
clip_vit_b_32_linear,translation_8_down,test_07047,9,truck,0.9759173
clip_vit_b_32_linear,translation_8_down,test_05360,9,truck,0.96944135
clip_vit_b_32_linear,translation_8_down,test_05824,2,car,0.96292174
clip_vit_b_32_linear,translation_8_down,test_07460,8,ship,0.96060234
clip_vit_b_32_linear,translation_8_down,test_04791,7,monkey,0.9817251
clip_vit_b_32_linear,translation_8_down,test_06692,2,car,0.9792557
clip_vit_b_32_linear,translation_8_down,test_06931,9,truck,0.9700688
clip_vit_b_32_linear,translation_8_down,test_00667,8,ship,0.98448396
clip_vit_b_32_linear,translation_8_down,test_07781,6,horse,0.9888048
clip_vit_b_32_linear,translation_8_down,test_07793,3,cat,0.96721894
clip_vit_b_32_linear,translation_8_down,test_01411,9,truck,0.9759327
clip_vit_b_32_linear,translation_8_down,test_01473,7,monkey,0.98590606
clip_vit_b_32_linear,translation_8_down,test_07130,5,dog,0.98865515
clip_vit_b_32_linear,translation_8_down,test_01956,7,monkey,0.9800377
clip_vit_b_32_linear,translation_8_down,test_06716,5,dog,0.96683335
clip_vit_b_32_linear,translation_8_down,test_04106,5,dog,0.971177
clip_vit_b_32_linear,translation_8_down,test_03494,6,horse,0.9825209
clip_vit_b_32_linear,translation_8_down,test_00691,4,deer,0.99148023
clip_vit_b_32_linear,translation_8_down,test_05220,1,bird,0.96694595
clip_vit_b_32_linear,translation_8_down,test_04908,3,cat,0.98972815
clip_vit_b_32_linear,translation_8_down,test_07029,1,bird,0.9778869
clip_vit_b_32_linear,translation_8_down,test_04130,0,airplane,0.98015994
clip_vit_b_32_linear,translation_8_down,test_07938,9,truck,0.9760843
clip_vit_b_32_linear,translation_8_down,test_05101,5,dog,0.98913413
clip_vit_b_32_linear,translation_8_down,test_01515,9,truck,0.96496785
clip_vit_b_32_linear,translation_8_down,test_03287,4,deer,0.9773961
clip_vit_b_32_linear,translation_8_down,test_00716,8,ship,0.99480814
clip_vit_b_32_linear,translation_8_down,test_04236,7,monkey,0.9860901
clip_vit_b_32_linear,translation_8_down,test_05408,6,horse,0.9872382
clip_vit_b_32_linear,translation_8_down,test_05496,5,dog,0.9901578
clip_vit_b_32_linear,translation_8_down,test_03365,4,deer,0.97860324
clip_vit_b_32_linear,translation_8_down,test_04323,3,cat,0.9783883
clip_vit_b_32_linear,translation_8_down,test_05467,4,deer,0.9736725
clip_vit_b_32_linear,translation_8_down,test_01644,5,dog,0.98981255
clip_vit_b_32_linear,translation_8_down,test_03948,8,ship,0.98086214
clip_vit_b_32_linear,translation_8_down,test_06726,7,monkey,0.9721249
clip_vit_b_32_linear,translation_8_down,test_05395,2,car,0.9854667
clip_vit_b_32_linear,translation_8_down,test_01579,7,monkey,0.9834137
clip_vit_b_32_linear,translation_8_down,test_05918,0,airplane,0.98411965
clip_vit_b_32_linear,translation_8_down,test_07041,5,dog,0.9808231
clip_vit_b_32_linear,translation_8_down,test_00506,4,deer,0.9845029
