model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_8_right,test_01553,0,airplane,0.95803714
vit_b_16_linear,translation_8_right,test_04740,4,deer,0.89885265
vit_b_16_linear,translation_8_right,test_06844,0,airplane,0.9639679
vit_b_16_linear,translation_8_right,test_02668,7,monkey,0.97499317
vit_b_16_linear,translation_8_right,test_03153,7,monkey,0.97447073
vit_b_16_linear,translation_8_right,test_05135,4,deer,0.94226193
vit_b_16_linear,translation_8_right,test_02291,3,cat,0.92553914
vit_b_16_linear,translation_8_right,test_00116,1,bird,0.9435992
vit_b_16_linear,translation_8_right,test_07797,3,cat,0.95801556
vit_b_16_linear,translation_8_right,test_04609,3,cat,0.8013432
vit_b_16_linear,translation_8_right,test_00081,0,airplane,0.9442216
vit_b_16_linear,translation_8_right,test_05580,6,horse,0.88604885
vit_b_16_linear,translation_8_right,test_03024,2,car,0.9338423
vit_b_16_linear,translation_8_right,test_02766,5,dog,0.932734
vit_b_16_linear,translation_8_right,test_05000,8,ship,0.95904166
vit_b_16_linear,translation_8_right,test_02610,6,horse,0.90323484
vit_b_16_linear,translation_8_right,test_02024,0,airplane,0.96448356
vit_b_16_linear,translation_8_right,test_06097,4,deer,0.9589876
vit_b_16_linear,translation_8_right,test_00964,6,horse,0.9406688
vit_b_16_linear,translation_8_right,test_07634,0,airplane,0.97840035
vit_b_16_linear,translation_8_right,test_06434,8,ship,0.96663386
vit_b_16_linear,translation_8_right,test_05183,2,car,0.97107667
vit_b_16_linear,translation_8_right,test_06986,0,airplane,0.97771245
vit_b_16_linear,translation_8_right,test_00645,5,dog,0.94735
vit_b_16_linear,translation_8_right,test_03347,0,airplane,0.9537158
vit_b_16_linear,translation_8_right,test_05677,2,car,0.9287309
vit_b_16_linear,translation_8_right,test_03412,8,ship,0.91608214
vit_b_16_linear,translation_8_right,test_03937,1,bird,0.97001904
vit_b_16_linear,translation_8_right,test_00873,6,horse,0.90837574
vit_b_16_linear,translation_8_right,test_02167,9,truck,0.939087
vit_b_16_linear,translation_8_right,test_06490,3,cat,0.9590467
vit_b_16_linear,translation_8_right,test_00738,3,cat,0.85998064
vit_b_16_linear,translation_8_right,test_06616,2,car,0.9579395
vit_b_16_linear,translation_8_right,test_04093,6,horse,0.91329217
vit_b_16_linear,translation_8_right,test_05788,9,truck,0.96723914
vit_b_16_linear,translation_8_right,test_07818,8,ship,0.96199125
vit_b_16_linear,translation_8_right,test_00304,1,bird,0.8934717
vit_b_16_linear,translation_8_right,test_02082,2,car,0.9260472
vit_b_16_linear,translation_8_right,test_02746,7,monkey,0.95990694
vit_b_16_linear,translation_8_right,test_07944,4,deer,0.943338
vit_b_16_linear,translation_8_right,test_06689,8,ship,0.9546974
vit_b_16_linear,translation_8_right,test_02414,9,truck,0.96520305
vit_b_16_linear,translation_8_right,test_03779,6,horse,0.8406907
vit_b_16_linear,translation_8_right,test_02095,1,bird,0.94925314
vit_b_16_linear,translation_8_right,test_07262,0,airplane,0.98281145
vit_b_16_linear,translation_8_right,test_05694,8,ship,0.98457
vit_b_16_linear,translation_8_right,test_07413,5,dog,0.97182834
vit_b_16_linear,translation_8_right,test_06805,1,bird,0.97873366
vit_b_16_linear,translation_8_right,test_03446,7,monkey,0.83983153
vit_b_16_linear,translation_8_right,test_02807,5,dog,0.9102458
vit_b_16_linear,translation_8_right,test_07940,4,deer,0.93099606
vit_b_16_linear,translation_8_right,test_04172,7,monkey,0.9857893
vit_b_16_linear,translation_8_right,test_07744,3,cat,0.8704283
vit_b_16_linear,translation_8_right,test_01586,2,car,0.9331316
vit_b_16_linear,translation_8_right,test_07999,8,ship,0.96042573
vit_b_16_linear,translation_8_right,test_06349,1,bird,0.92418504
vit_b_16_linear,translation_8_right,test_06594,1,bird,0.9679109
vit_b_16_linear,translation_8_right,test_02109,8,ship,0.96241766
vit_b_16_linear,translation_8_right,test_03079,1,bird,0.9847352
vit_b_16_linear,translation_8_right,test_02070,1,bird,0.9008837
vit_b_16_linear,translation_8_right,test_00319,5,dog,0.95363635
vit_b_16_linear,translation_8_right,test_02888,0,airplane,0.98712415
vit_b_16_linear,translation_8_right,test_06224,5,dog,0.9732935
vit_b_16_linear,translation_8_right,test_03353,5,dog,0.90607464
vit_b_16_linear,translation_8_right,test_06244,2,car,0.8808511
vit_b_16_linear,translation_8_right,test_04704,7,monkey,0.92953867
vit_b_16_linear,translation_8_right,test_02427,5,dog,0.9732909
vit_b_16_linear,translation_8_right,test_07995,9,truck,0.93661183
vit_b_16_linear,translation_8_right,test_01124,4,deer,0.9298624
vit_b_16_linear,translation_8_right,test_06733,1,bird,0.9818543
vit_b_16_linear,translation_8_right,test_02062,9,truck,0.97476476
vit_b_16_linear,translation_8_right,test_00805,9,truck,0.9260841
vit_b_16_linear,translation_8_right,test_02028,3,cat,0.90129185
vit_b_16_linear,translation_8_right,test_02392,2,car,0.961701
vit_b_16_linear,translation_8_right,test_03292,6,horse,0.961359
vit_b_16_linear,translation_8_right,test_01440,7,monkey,0.9785558
vit_b_16_linear,translation_8_right,test_01115,1,bird,0.90512466
vit_b_16_linear,translation_8_right,test_04242,8,ship,0.9766917
vit_b_16_linear,translation_8_right,test_02230,8,ship,0.9714502
vit_b_16_linear,translation_8_right,test_03163,2,car,0.95422167
vit_b_16_linear,translation_8_right,test_00545,6,horse,0.90676105
vit_b_16_linear,translation_8_right,test_03863,5,dog,0.9836457
vit_b_16_linear,translation_8_right,test_04748,7,monkey,0.97991055
vit_b_16_linear,translation_8_right,test_02399,4,deer,0.96098745
vit_b_16_linear,translation_8_right,test_04341,6,horse,0.93231094
vit_b_16_linear,translation_8_right,test_03078,4,deer,0.9662326
vit_b_16_linear,translation_8_right,test_03763,4,deer,0.9495525
vit_b_16_linear,translation_8_right,test_02958,6,horse,0.9847671
vit_b_16_linear,translation_8_right,test_06381,6,horse,0.94622695
vit_b_16_linear,translation_8_right,test_01640,8,ship,0.9331501
vit_b_16_linear,translation_8_right,test_01783,8,ship,0.96699995
vit_b_16_linear,translation_8_right,test_03914,3,cat,0.97332203
vit_b_16_linear,translation_8_right,test_01534,6,horse,0.8653712
vit_b_16_linear,translation_8_right,test_00685,5,dog,0.96231794
vit_b_16_linear,translation_8_right,test_04617,0,airplane,0.97194946
vit_b_16_linear,translation_8_right,test_05508,9,truck,0.97547144
vit_b_16_linear,translation_8_right,test_01022,9,truck,0.9031904
vit_b_16_linear,translation_8_right,test_01230,1,bird,0.9716217
vit_b_16_linear,translation_8_right,test_07475,4,deer,0.94121546
vit_b_16_linear,translation_8_right,test_05756,2,car,0.9604025
vit_b_16_linear,translation_8_right,test_03122,4,deer,0.9402183
vit_b_16_linear,translation_8_right,test_07202,1,bird,0.9721642
vit_b_16_linear,translation_8_right,test_04723,9,truck,0.9082129
vit_b_16_linear,translation_8_right,test_01552,5,dog,0.9564142
vit_b_16_linear,translation_8_right,test_00603,9,truck,0.91909075
vit_b_16_linear,translation_8_right,test_02861,3,cat,0.92231673
vit_b_16_linear,translation_8_right,test_06426,2,car,0.9314967
vit_b_16_linear,translation_8_right,test_07864,4,deer,0.9547227
vit_b_16_linear,translation_8_right,test_05729,6,horse,0.9588109
vit_b_16_linear,translation_8_right,test_07474,5,dog,0.94366497
vit_b_16_linear,translation_8_right,test_04298,1,bird,0.989554
vit_b_16_linear,translation_8_right,test_01175,0,airplane,0.9080808
vit_b_16_linear,translation_8_right,test_03454,2,car,0.94934666
vit_b_16_linear,translation_8_right,test_02754,3,cat,0.97163916
vit_b_16_linear,translation_8_right,test_00855,4,deer,0.9092706
vit_b_16_linear,translation_8_right,test_02854,7,monkey,0.9829536
vit_b_16_linear,translation_8_right,test_05092,1,bird,0.9781848
vit_b_16_linear,translation_8_right,test_05590,9,truck,0.95753706
vit_b_16_linear,translation_8_right,test_04463,3,cat,0.8918338
vit_b_16_linear,translation_8_right,test_05318,2,car,0.9251415
vit_b_16_linear,translation_8_right,test_03515,6,horse,0.95485324
vit_b_16_linear,translation_8_right,test_04642,4,deer,0.9000766
vit_b_16_linear,translation_8_right,test_00852,9,truck,0.93270904
vit_b_16_linear,translation_8_right,test_01247,8,ship,0.97862136
vit_b_16_linear,translation_8_right,test_07084,2,car,0.9581976
vit_b_16_linear,translation_8_right,test_05301,9,truck,0.9370293
vit_b_16_linear,translation_8_right,test_05082,6,horse,0.9893569
vit_b_16_linear,translation_8_right,test_05077,4,deer,0.965204
vit_b_16_linear,translation_8_right,test_01563,3,cat,0.9169763
vit_b_16_linear,translation_8_right,test_00029,7,monkey,0.9304337
vit_b_16_linear,translation_8_right,test_03867,7,monkey,0.9675926
vit_b_16_linear,translation_8_right,test_04620,6,horse,0.93920505
vit_b_16_linear,translation_8_right,test_04065,2,car,0.8794793
vit_b_16_linear,translation_8_right,test_01095,5,dog,0.9644756
vit_b_16_linear,translation_8_right,test_04229,3,cat,0.9601423
vit_b_16_linear,translation_8_right,test_03562,3,cat,0.9436046
vit_b_16_linear,translation_8_right,test_02342,8,ship,0.9649996
vit_b_16_linear,translation_8_right,test_01667,6,horse,0.9412191
vit_b_16_linear,translation_8_right,test_07033,1,bird,0.9487392
vit_b_16_linear,translation_8_right,test_01771,7,monkey,0.9100639
vit_b_16_linear,translation_8_right,test_03157,8,ship,0.9476393
vit_b_16_linear,translation_8_right,test_03851,3,cat,0.94022435
vit_b_16_linear,translation_8_right,test_01287,7,monkey,0.9881919
vit_b_16_linear,translation_8_right,test_07320,0,airplane,0.94707257
vit_b_16_linear,translation_8_right,test_07600,6,horse,0.9571417
vit_b_16_linear,translation_8_right,test_03852,5,dog,0.98161095
vit_b_16_linear,translation_8_right,test_00269,7,monkey,0.90824574
vit_b_16_linear,translation_8_right,test_01703,7,monkey,0.92903674
vit_b_16_linear,translation_8_right,test_07776,5,dog,0.974424
vit_b_16_linear,translation_8_right,test_03891,4,deer,0.9405612
vit_b_16_linear,translation_8_right,test_07009,0,airplane,0.96315145
vit_b_16_linear,translation_8_right,test_04893,0,airplane,0.9395086
vit_b_16_linear,translation_8_right,test_02351,9,truck,0.9591618
vit_b_16_linear,translation_8_right,test_03550,1,bird,0.97501206
vit_b_16_linear,translation_8_right,test_05719,7,monkey,0.9878858
vit_b_16_linear,translation_8_right,test_01884,7,monkey,0.953917
vit_b_16_linear,translation_8_right,test_02898,4,deer,0.95274794
vit_b_16_linear,translation_8_right,test_04640,1,bird,0.8887898
vit_b_16_linear,translation_8_right,test_07610,4,deer,0.9638556
vit_b_16_linear,translation_8_right,test_01833,8,ship,0.9626911
vit_b_16_linear,translation_8_right,test_06455,0,airplane,0.95022786
vit_b_16_linear,translation_8_right,test_03893,9,truck,0.9626499
vit_b_16_linear,translation_8_right,test_04731,6,horse,0.9393971
vit_b_16_linear,translation_8_right,test_00929,6,horse,0.9273264
vit_b_16_linear,translation_8_right,test_03962,6,horse,0.9624617
vit_b_16_linear,translation_8_right,test_03778,3,cat,0.96139884
vit_b_16_linear,translation_8_right,test_01429,4,deer,0.9258206
vit_b_16_linear,translation_8_right,test_00049,2,car,0.9670394
vit_b_16_linear,translation_8_right,test_00276,9,truck,0.9134827
vit_b_16_linear,translation_8_right,test_06076,1,bird,0.9673475
vit_b_16_linear,translation_8_right,test_01389,0,airplane,0.9476489
vit_b_16_linear,translation_8_right,test_03362,2,car,0.9705528
vit_b_16_linear,translation_8_right,test_00317,2,car,0.94414943
vit_b_16_linear,translation_8_right,test_04675,0,airplane,0.97557425
vit_b_16_linear,translation_8_right,test_05924,5,dog,0.9777809
vit_b_16_linear,translation_8_right,test_00198,1,bird,0.94636565
vit_b_16_linear,translation_8_right,test_07779,6,horse,0.91604066
vit_b_16_linear,translation_8_right,test_04054,4,deer,0.95573425
vit_b_16_linear,translation_8_right,test_05556,4,deer,0.9673751
vit_b_16_linear,translation_8_right,test_02687,1,bird,0.9381478
vit_b_16_linear,translation_8_right,test_01202,2,car,0.9636002
vit_b_16_linear,translation_8_right,test_00097,5,dog,0.9476146
vit_b_16_linear,translation_8_right,test_06033,4,deer,0.8773185
vit_b_16_linear,translation_8_right,test_01711,7,monkey,0.9688459
vit_b_16_linear,translation_8_right,test_01430,9,truck,0.95401335
vit_b_16_linear,translation_8_right,test_00739,8,ship,0.97353244
vit_b_16_linear,translation_8_right,test_03491,1,bird,0.95818853
vit_b_16_linear,translation_8_right,test_01568,1,bird,0.9429084
vit_b_16_linear,translation_8_right,test_01211,4,deer,0.8869697
vit_b_16_linear,translation_8_right,test_04913,2,car,0.96823823
vit_b_16_linear,translation_8_right,test_02502,2,car,0.97322726
vit_b_16_linear,translation_8_right,test_02539,3,cat,0.9291253
vit_b_16_linear,translation_8_right,test_00979,3,cat,0.94251496
vit_b_16_linear,translation_8_right,test_06354,2,car,0.92077047
vit_b_16_linear,translation_8_right,test_04735,2,car,0.9594946
vit_b_16_linear,translation_8_right,test_05912,0,airplane,0.9545841
vit_b_16_linear,translation_8_right,test_03844,6,horse,0.97112167
vit_b_16_linear,translation_8_right,test_01263,3,cat,0.9101257
vit_b_16_linear,translation_8_right,test_03404,7,monkey,0.9764837
vit_b_16_linear,translation_8_right,test_03905,8,ship,0.9857565
vit_b_16_linear,translation_8_right,test_01596,0,airplane,0.9613682
vit_b_16_linear,translation_8_right,test_03083,0,airplane,0.94857955
vit_b_16_linear,translation_8_right,test_02003,6,horse,0.96367586
vit_b_16_linear,translation_8_right,test_05030,2,car,0.96520376
vit_b_16_linear,translation_8_right,test_00095,1,bird,0.9752929
vit_b_16_linear,translation_8_right,test_02757,4,deer,0.93477285
vit_b_16_linear,translation_8_right,test_03413,1,bird,0.98246926
vit_b_16_linear,translation_8_right,test_05488,1,bird,0.9728729
vit_b_16_linear,translation_8_right,test_04827,6,horse,0.93630815
vit_b_16_linear,translation_8_right,test_01877,5,dog,0.9502884
vit_b_16_linear,translation_8_right,test_02157,1,bird,0.93057525
vit_b_16_linear,translation_8_right,test_04821,3,cat,0.9535041
vit_b_16_linear,translation_8_right,test_04953,5,dog,0.918556
vit_b_16_linear,translation_8_right,test_05525,8,ship,0.9557028
vit_b_16_linear,translation_8_right,test_05381,5,dog,0.948154
vit_b_16_linear,translation_8_right,test_00672,3,cat,0.9439091
vit_b_16_linear,translation_8_right,test_00323,7,monkey,0.9644075
vit_b_16_linear,translation_8_right,test_05436,7,monkey,0.98774207
vit_b_16_linear,translation_8_right,test_05450,7,monkey,0.9870671
vit_b_16_linear,translation_8_right,test_06358,5,dog,0.9478264
vit_b_16_linear,translation_8_right,test_00372,3,cat,0.90661037
vit_b_16_linear,translation_8_right,test_00378,5,dog,0.9704213
vit_b_16_linear,translation_8_right,test_07706,5,dog,0.9181013
vit_b_16_linear,translation_8_right,test_02178,1,bird,0.93137646
vit_b_16_linear,translation_8_right,test_05237,2,car,0.9567767
vit_b_16_linear,translation_8_right,test_05478,0,airplane,0.9129479
vit_b_16_linear,translation_8_right,test_05452,9,truck,0.94869107
vit_b_16_linear,translation_8_right,test_05623,4,deer,0.9080392
vit_b_16_linear,translation_8_right,test_06772,7,monkey,0.8703306
vit_b_16_linear,translation_8_right,test_01111,4,deer,0.9678359
vit_b_16_linear,translation_8_right,test_05528,3,cat,0.9445368
vit_b_16_linear,translation_8_right,test_03777,6,horse,0.9528816
vit_b_16_linear,translation_8_right,test_02458,5,dog,0.9125676
vit_b_16_linear,translation_8_right,test_04921,2,car,0.9570554
vit_b_16_linear,translation_8_right,test_03015,8,ship,0.9624568
vit_b_16_linear,translation_8_right,test_07476,8,ship,0.9682424
vit_b_16_linear,translation_8_right,test_01520,2,car,0.9660941
vit_b_16_linear,translation_8_right,test_06713,6,horse,0.9532774
vit_b_16_linear,translation_8_right,test_01852,1,bird,0.9655781
vit_b_16_linear,translation_8_right,test_02268,5,dog,0.9636276
vit_b_16_linear,translation_8_right,test_00151,8,ship,0.9796315
vit_b_16_linear,translation_8_right,test_00890,6,horse,0.9461118
vit_b_16_linear,translation_8_right,test_00825,1,bird,0.97739875
vit_b_16_linear,translation_8_right,test_02536,3,cat,0.97723603
vit_b_16_linear,translation_8_right,test_00470,2,car,0.9791718
vit_b_16_linear,translation_8_right,test_05256,1,bird,0.7887327
vit_b_16_linear,translation_8_right,test_02011,9,truck,0.9787617
vit_b_16_linear,translation_8_right,test_07150,0,airplane,0.9796414
vit_b_16_linear,translation_8_right,test_00449,6,horse,0.9331608
vit_b_16_linear,translation_8_right,test_02704,4,deer,0.9605613
vit_b_16_linear,translation_8_right,test_03437,0,airplane,0.9012573
vit_b_16_linear,translation_8_right,test_03375,3,cat,0.97994316
vit_b_16_linear,translation_8_right,test_04552,8,ship,0.9407234
vit_b_16_linear,translation_8_right,test_00920,6,horse,0.9598099
vit_b_16_linear,translation_8_right,test_02242,0,airplane,0.97957104
vit_b_16_linear,translation_8_right,test_02745,8,ship,0.9688671
vit_b_16_linear,translation_8_right,test_01032,7,monkey,0.97662765
vit_b_16_linear,translation_8_right,test_00365,3,cat,0.93699867
vit_b_16_linear,translation_8_right,test_04850,5,dog,0.9137064
vit_b_16_linear,translation_8_right,test_04819,0,airplane,0.9648815
vit_b_16_linear,translation_8_right,test_07338,6,horse,0.93039
vit_b_16_linear,translation_8_right,test_07372,0,airplane,0.9817154
vit_b_16_linear,translation_8_right,test_01090,1,bird,0.95822227
vit_b_16_linear,translation_8_right,test_05062,4,deer,0.9219172
vit_b_16_linear,translation_8_right,test_00981,2,car,0.9584597
vit_b_16_linear,translation_8_right,test_05857,6,horse,0.9230943
vit_b_16_linear,translation_8_right,test_01986,1,bird,0.99195826
vit_b_16_linear,translation_8_right,test_05560,1,bird,0.97683805
vit_b_16_linear,translation_8_right,test_01814,2,car,0.9793395
vit_b_16_linear,translation_8_right,test_00194,8,ship,0.946584
vit_b_16_linear,translation_8_right,test_01993,1,bird,0.9800617
vit_b_16_linear,translation_8_right,test_05333,2,car,0.96721524
vit_b_16_linear,translation_8_right,test_04311,8,ship,0.94919896
vit_b_16_linear,translation_8_right,test_07425,2,car,0.95841783
vit_b_16_linear,translation_8_right,test_03889,5,dog,0.93631023
vit_b_16_linear,translation_8_right,test_04308,7,monkey,0.9564013
vit_b_16_linear,translation_8_right,test_01960,4,deer,0.90636855
vit_b_16_linear,translation_8_right,test_04399,0,airplane,0.8622506
vit_b_16_linear,translation_8_right,test_03191,6,horse,0.9531059
vit_b_16_linear,translation_8_right,test_01626,5,dog,0.91577685
vit_b_16_linear,translation_8_right,test_00176,3,cat,0.8959127
vit_b_16_linear,translation_8_right,test_07726,6,horse,0.88092434
vit_b_16_linear,translation_8_right,test_02334,5,dog,0.96725875
vit_b_16_linear,translation_8_right,test_01648,0,airplane,0.9271692
vit_b_16_linear,translation_8_right,test_06084,7,monkey,0.98777926
vit_b_16_linear,translation_8_right,test_03455,0,airplane,0.97758174
vit_b_16_linear,translation_8_right,test_01468,9,truck,0.9792401
vit_b_16_linear,translation_8_right,test_01296,7,monkey,0.9086101
vit_b_16_linear,translation_8_right,test_05213,4,deer,0.94729584
vit_b_16_linear,translation_8_right,test_07047,9,truck,0.97983664
vit_b_16_linear,translation_8_right,test_05360,9,truck,0.96013355
vit_b_16_linear,translation_8_right,test_05824,2,car,0.92053723
vit_b_16_linear,translation_8_right,test_07460,8,ship,0.95192903
vit_b_16_linear,translation_8_right,test_04791,7,monkey,0.9810862
vit_b_16_linear,translation_8_right,test_06692,2,car,0.942386
vit_b_16_linear,translation_8_right,test_06931,9,truck,0.94088614
vit_b_16_linear,translation_8_right,test_00667,8,ship,0.9810745
vit_b_16_linear,translation_8_right,test_07781,6,horse,0.9677108
vit_b_16_linear,translation_8_right,test_07793,3,cat,0.9420764
vit_b_16_linear,translation_8_right,test_01411,9,truck,0.96963763
vit_b_16_linear,translation_8_right,test_01473,7,monkey,0.9891579
vit_b_16_linear,translation_8_right,test_07130,5,dog,0.9810556
vit_b_16_linear,translation_8_right,test_01956,7,monkey,0.9326503
vit_b_16_linear,translation_8_right,test_06716,5,dog,0.9383098
vit_b_16_linear,translation_8_right,test_04106,5,dog,0.93103015
vit_b_16_linear,translation_8_right,test_03494,6,horse,0.9256859
vit_b_16_linear,translation_8_right,test_00691,4,deer,0.94803226
vit_b_16_linear,translation_8_right,test_05220,1,bird,0.85117024
vit_b_16_linear,translation_8_right,test_04908,3,cat,0.9696157
vit_b_16_linear,translation_8_right,test_07029,1,bird,0.9854667
vit_b_16_linear,translation_8_right,test_04130,0,airplane,0.95114005
vit_b_16_linear,translation_8_right,test_07938,9,truck,0.9554795
vit_b_16_linear,translation_8_right,test_05101,5,dog,0.9769821
vit_b_16_linear,translation_8_right,test_01515,9,truck,0.964687
vit_b_16_linear,translation_8_right,test_03287,4,deer,0.97081614
vit_b_16_linear,translation_8_right,test_00716,8,ship,0.9855395
vit_b_16_linear,translation_8_right,test_04236,7,monkey,0.9730793
vit_b_16_linear,translation_8_right,test_05408,6,horse,0.92868125
vit_b_16_linear,translation_8_right,test_05496,5,dog,0.9782833
vit_b_16_linear,translation_8_right,test_03365,4,deer,0.9502478
vit_b_16_linear,translation_8_right,test_04323,3,cat,0.9156678
vit_b_16_linear,translation_8_right,test_05467,4,deer,0.906246
vit_b_16_linear,translation_8_right,test_01644,5,dog,0.9663508
vit_b_16_linear,translation_8_right,test_03948,8,ship,0.9401828
vit_b_16_linear,translation_8_right,test_06726,7,monkey,0.9706372
vit_b_16_linear,translation_8_right,test_05395,2,car,0.93199784
vit_b_16_linear,translation_8_right,test_01579,7,monkey,0.9849013
vit_b_16_linear,translation_8_right,test_05918,0,airplane,0.96300733
vit_b_16_linear,translation_8_right,test_07041,5,dog,0.9526725
vit_b_16_linear,translation_8_right,test_00506,4,deer,0.920783
vit_b_16_linear,translation_8_right,test_04011,6,horse,0.9546116
vit_b_16_linear,translation_8_right,test_05981,9,truck,0.9259204
vit_b_16_linear,translation_8_right,test_00409,2,car,0.9723794
vit_b_16_linear,translation_8_right,test_06954,1,bird,0.95845735
vit_b_16_linear,translation_8_right,test_07555,6,horse,0.94002503
vit_b_16_linear,translation_8_right,test_03965,0,airplane,0.9789656
vit_b_16_linear,translation_8_right,test_07266,9,truck,0.8480393
vit_b_16_linear,translation_8_right,test_04785,0,airplane,0.98665303
vit_b_16_linear,translation_8_right,test_06028,2,car,0.9270917
vit_b_16_linear,translation_8_right,test_06503,2,car,0.94190186
vit_b_16_linear,translation_8_right,test_06414,5,dog,0.92089355
vit_b_16_linear,translation_8_right,test_05382,6,horse,0.9637936
vit_b_16_linear,translation_8_right,test_06836,1,bird,0.96875525
vit_b_16_linear,translation_8_right,test_06508,4,deer,0.91851467
vit_b_16_linear,translation_8_right,test_03994,4,deer,0.92237926
vit_b_16_linear,translation_8_right,test_03942,9,truck,0.9691579
vit_b_16_linear,translation_8_right,test_03542,7,monkey,0.97982556
vit_b_16_linear,translation_8_right,test_06952,3,cat,0.9155986
vit_b_16_linear,translation_8_right,test_04290,5,dog,0.8678526
vit_b_16_linear,translation_8_right,test_07446,8,ship,0.9467593
vit_b_16_linear,translation_8_right,test_06169,1,bird,0.9741821
vit_b_16_linear,translation_8_right,test_01109,1,bird,0.8615375
vit_b_16_linear,translation_8_right,test_03179,4,deer,0.92510784
vit_b_16_linear,translation_8_right,test_07835,7,monkey,0.9677578
vit_b_16_linear,translation_8_right,test_07390,1,bird,0.9760828
vit_b_16_linear,translation_8_right,test_00568,5,dog,0.9542838
vit_b_16_linear,translation_8_right,test_04629,4,deer,0.92883146
vit_b_16_linear,translation_8_right,test_07138,8,ship,0.96863985
vit_b_16_linear,translation_8_right,test_05284,9,truck,0.9201477
vit_b_16_linear,translation_8_right,test_00003,0,airplane,0.96771497
vit_b_16_linear,translation_8_right,test_02690,1,bird,0.9271806
vit_b_16_linear,translation_8_right,test_05858,6,horse,0.955916
vit_b_16_linear,translation_8_right,test_01266,4,deer,0.9463448
vit_b_16_linear,translation_8_right,test_03034,4,deer,0.957591
vit_b_16_linear,translation_8_right,test_02655,9,truck,0.9624432
vit_b_16_linear,translation_8_right,test_06190,7,monkey,0.97896284
